"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=204",1,4,3,1,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,3,1,1,4,2,4,2,4,3,1,4,2,4,2,3,1,4,2,4,2,4,2,4,2,4,2,3,1,1,4,2,4,2,4,2,4,2,4,0.4
"iRep=205",1,3,1,4,3,1,1,2,2,2,4,3,1,1,1,2,2,2,4,3,1,4,3,1,3,1,1,1,1,2,2,2,2,4,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5
"iRep=206",3,2,2,3,4,4,4,4,4,4,3,1,2,2,3,1,4,4,4,4,4,4,4,4,4,3,2,3,1,2,3,2,2,3,1,2,3,1,1,4,4,4,3,1,2,3,2,3,1,4,4,4,4,3,1,1,2,3,2,3,0.416666666666667
"iRep=207",4,2,2,2,2,3,1,4,2,2,3,1,4,2,2,2,2,2,2,2,2,3,1,4,2,2,2,2,2,3,1,4,2,2,3,1,4,2,2,2,3,1,4,2,2,2,2,2,2,2,3,1,4,2,3,1,4,2,2,2,0.383333333333333
"iRep=208",3,2,3,2,3,2,3,2,4,1,3,2,3,2,1,3,2,3,2,4,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,1,3,2,1,3,2,3,2,3,2,3,2,1,3,2,1,3,2,0.6
"iRep=209",1,4,2,2,3,1,4,3,4,3,1,4,3,1,4,2,2,2,2,2,3,1,1,4,3,1,4,3,4,3,4,3,4,2,3,1,4,3,1,1,4,3,4,3,4,3,1,4,2,2,2,3,4,3,4,3,4,3,1,1,0.466666666666667
"iRep=210",3,1,3,1,3,3,1,4,3,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,0.416666666666667
"iRep=211",4,2,3,3,3,3,3,1,4,2,4,2,4,2,3,3,3,3,3,1,4,2,3,1,1,1,4,2,3,1,1,4,2,4,2,3,3,3,1,4,2,3,3,3,3,1,1,4,2,3,3,3,3,3,3,3,3,3,1,1,0.4
"iRep=212",3,2,2,2,2,2,2,2,2,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,2,2,2,2,2,2,1,4,3,2,2,1,4,1,4,4,4,3,3,3,3,3,0.5
"iRep=213",4,3,4,3,4,3,1,2,4,4,3,4,3,4,3,4,3,4,3,4,4,3,1,1,1,1,2,4,3,1,3,1,2,4,3,4,3,4,3,4,3,4,3,4,3,1,1,1,1,1,2,4,3,4,3,4,3,1,1,3,0.4
"iRep=214",4,2,4,2,2,4,1,3,3,1,3,2,2,2,4,2,2,2,2,4,2,2,2,2,4,2,2,2,4,2,2,4,2,4,2,2,4,2,4,2,4,1,3,3,1,3,3,2,4,2,4,2,2,4,2,4,2,2,2,2,0.516666666666667
"iRep=215",2,3,2,2,3,3,3,2,2,2,2,3,3,4,1,4,1,4,3,3,3,4,3,3,3,2,2,3,3,2,2,2,3,4,1,4,1,4,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2,2,3,3,4,4,2,3,0.55
"iRep=216",1,4,3,2,4,3,2,1,4,4,4,3,2,4,3,2,4,4,3,2,2,4,4,3,2,2,2,1,4,3,2,4,3,2,2,2,4,3,2,1,3,2,4,4,4,3,2,2,2,2,4,3,2,1,3,2,2,2,2,4,0.516666666666667
"iRep=217",1,3,2,4,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,2,4,3,2,4,3,2,4,3,2,1,1,1,3,2,1,3,2,4,3,2,4,3,2,4,3,2,4,2,1,3,2,4,3,2,4,3,2,4,3,0.466666666666667
"iRep=218",4,3,2,4,3,3,3,3,3,2,2,2,4,3,2,4,3,1,1,3,1,3,3,2,2,4,3,3,3,2,4,3,3,2,4,3,1,3,3,1,3,2,2,4,3,2,4,3,3,3,2,4,3,3,1,3,3,3,3,1,0.483333333333333
"iRep=219",4,2,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,1,4,2,3,1,4,2,3,1,4,2,3,1,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,1,4,0.366666666666667
"iRep=220",4,4,2,1,3,3,4,2,1,3,3,3,3,4,2,1,1,3,3,4,2,1,1,3,3,4,4,4,2,1,3,1,3,4,2,1,1,3,3,4,4,2,1,3,1,3,3,3,4,2,1,3,3,3,4,2,1,3,4,2,0.483333333333333
"iRep=221",1,4,2,3,4,2,3,4,2,3,4,2,3,4,2,4,2,3,4,2,3,4,2,3,4,2,3,4,2,1,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,1,3,4,2,3,4,0.383333333333333
"iRep=222",1,1,4,3,2,2,2,2,2,2,2,4,3,2,4,3,2,4,3,2,3,2,4,2,4,2,4,2,2,2,2,4,3,3,2,2,2,2,2,4,3,2,4,3,2,3,2,2,4,3,2,3,2,2,4,3,3,2,2,4,0.516666666666667
"iRep=223",3,3,4,3,2,2,1,4,3,3,4,3,2,2,2,1,4,3,2,2,1,4,3,2,2,1,4,3,2,2,2,2,1,1,3,4,3,2,2,1,3,2,2,2,2,1,3,2,1,4,3,2,2,2,1,4,3,3,3,3,0.516666666666667
"iRep=224",2,4,3,1,4,2,4,2,4,2,4,2,3,1,2,4,3,1,1,1,2,4,4,3,1,2,4,2,4,2,3,1,2,3,1,1,2,4,2,4,2,4,2,4,3,1,2,3,1,1,1,2,4,2,4,3,1,1,2,4,0.55
"iRep=225",3,2,2,4,1,3,4,1,3,2,4,1,3,2,2,2,4,1,3,2,4,1,3,2,4,2,4,1,3,2,2,4,1,3,2,2,4,1,3,2,2,2,2,4,1,3,2,2,4,1,3,2,4,1,3,2,2,2,4,1,0.466666666666667
"iRep=226",3,3,2,4,2,4,2,4,2,1,4,2,4,2,1,4,2,4,2,4,2,4,2,1,4,2,4,2,1,4,2,4,2,4,2,1,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,1,4,2,4,0.533333333333333
"iRep=227",1,2,2,3,1,2,2,2,3,1,4,2,2,3,1,2,2,3,1,2,3,1,2,3,1,2,2,3,1,4,4,2,3,1,2,2,2,3,1,4,2,2,3,1,2,3,1,4,2,3,1,2,2,3,1,4,4,2,2,2,0.583333333333333
"iRep=228",4,3,2,1,4,3,2,2,1,1,1,4,3,2,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,4,3,2,2,1,4,3,2,2,1,1,1,0.416666666666667
"iRep=229",4,4,2,2,1,3,4,2,2,2,2,2,1,3,4,2,2,2,1,3,2,2,2,2,1,3,4,4,4,4,2,1,3,2,1,3,2,1,3,4,4,4,4,4,2,2,1,3,2,2,2,2,2,2,2,1,3,1,3,2,0.483333333333333
"iRep=230",1,4,3,1,2,4,2,4,2,4,3,1,4,3,1,4,2,4,3,1,4,2,4,3,2,4,2,4,2,4,2,4,3,1,4,2,4,2,4,3,2,4,3,1,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,0.533333333333333
"iRep=231",4,2,2,4,2,4,2,2,3,3,3,1,3,1,1,3,3,1,3,1,1,3,1,3,1,3,1,3,3,1,3,3,3,1,3,3,1,2,2,4,2,2,2,4,2,4,2,4,2,2,4,2,3,1,3,3,1,3,1,3,0.633333333333333
"iRep=232",2,4,3,1,3,1,3,2,4,3,4,3,1,3,1,2,4,3,2,4,3,1,2,4,3,1,2,4,3,2,4,3,1,2,4,3,4,3,2,4,3,1,2,4,3,2,4,3,4,3,2,4,3,1,3,2,4,3,2,4,0.483333333333333
"iRep=233",3,2,4,3,3,2,4,1,1,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,4,1,4,3,3,3,3,3,3,3,3,2,1,4,4,3,3,3,3,2,4,3,3,3,2,4,1,4,3,3,2,1,4,3,3,0.483333333333333
"iRep=234",4,3,1,3,1,3,1,4,3,2,2,4,3,1,4,3,2,4,3,2,4,3,1,4,3,1,4,3,1,4,3,2,2,2,4,3,1,4,3,1,4,3,1,4,3,1,3,2,4,3,1,4,3,1,4,3,1,3,1,4,0.533333333333333
"iRep=235",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,3,4,3,4,3,4,2,2,1,3,4,3,4,2,2,2,2,2,2,2,0.45
"iRep=236",3,1,3,1,2,4,3,1,2,4,3,1,2,4,4,3,1,2,4,3,1,3,1,2,4,3,1,3,1,3,1,3,1,3,1,2,4,3,1,2,4,3,1,3,1,3,1,2,4,3,1,2,4,3,1,2,4,4,3,1,0.416666666666667
"iRep=237",2,3,4,2,3,2,3,2,3,3,2,3,4,1,1,1,1,2,3,2,3,2,3,2,3,2,3,3,4,2,3,4,4,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,4,0.416666666666667
"iRep=238",2,3,2,3,1,2,3,2,3,2,3,2,3,2,4,4,3,1,2,4,3,2,3,2,4,3,2,3,1,2,4,3,2,3,1,2,4,3,2,4,4,3,2,3,2,3,2,3,2,3,2,3,2,3,1,2,3,1,2,3,0.6
"iRep=239",2,3,3,1,4,2,3,3,1,4,2,3,1,4,2,4,2,3,3,1,4,2,3,1,4,2,3,3,3,1,1,1,1,4,2,2,4,2,3,3,3,3,3,3,1,1,4,2,3,3,1,4,2,3,3,3,3,1,4,2,0.483333333333333
"iRep=240",3,4,2,2,2,2,1,3,4,3,1,4,2,1,3,4,3,4,2,2,2,1,4,2,1,4,2,1,3,1,3,4,3,1,3,1,3,4,3,4,2,1,4,3,4,2,2,1,3,4,1,3,1,3,1,3,4,3,4,2,0.516666666666667
"iRep=241",2,3,4,2,1,4,2,3,4,2,3,4,2,3,4,2,1,4,2,3,4,2,1,4,2,3,4,2,1,4,3,4,3,4,3,4,2,3,4,2,3,4,3,4,3,4,2,1,4,3,4,2,3,4,3,4,3,4,2,1,0.5
"iRep=242",1,4,3,1,4,1,4,4,3,1,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.566666666666667
"iRep=243",4,3,4,3,3,4,3,3,4,3,4,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,2,1,1,1,2,4,3,3,4,3,4,4,3,4,3,3,3,4,3,4,3,2,1,1,1,1,1,1,1,1,1,0.216666666666667
"iRep=244",4,1,1,3,4,1,4,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,1,4,1,4,3,3,2,2,2,2,2,2,1,3,4,3,3,3,3,4,3,3,4,3,3,4,1,4,3,3,3,4,3,3,4,1,0.55
"iRep=245",1,4,2,1,4,2,1,1,4,2,2,2,2,2,1,4,2,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,4,2,2,2,2,1,1,1,1,4,2,2,2,2,1,4,2,2,2,0.516666666666667
"iRep=246",3,1,4,2,3,3,1,4,1,4,2,2,2,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,3,3,4,2,2,2,3,3,3,3,4,2,3,3,3,4,2,2,2,3,4,2,2,2,3,3,3,4,2,3,3,0.516666666666667
"iRep=247",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,4,3,1,1,1,4,3,1,4,3,3,1,4,3,1,1,4,3,1,1,4,3,2,2,2,2,2,2,2,2,2,2,0.433333333333333
"iRep=248",1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,2,1,2,4,2,1,2,4,2,4,2,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,4,2,0.283333333333333
"iRep=249",4,3,3,1,4,3,1,2,4,3,3,3,3,3,1,1,1,4,3,3,3,3,1,1,1,1,2,4,3,1,4,3,3,1,1,4,3,1,4,3,3,3,3,1,4,3,1,4,3,3,3,3,1,4,3,1,4,3,1,4,0.383333333333333
"iRep=250",4,2,4,2,4,2,2,2,2,2,3,1,3,4,2,4,2,2,2,2,2,4,2,2,3,1,3,1,3,1,3,1,3,1,3,4,2,2,3,1,3,1,3,1,3,4,2,4,2,2,4,2,2,2,2,2,4,2,2,2,0.45
"iRep=251",3,2,2,2,2,2,1,4,3,1,4,3,1,4,3,2,1,4,3,1,4,3,1,4,3,2,2,2,2,1,4,3,2,2,1,4,3,2,2,1,4,3,2,2,2,2,1,4,3,4,3,1,4,3,2,1,4,3,2,2,0.466666666666667
"iRep=252",3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,1,1,1,1,1,1,1,1,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,0.3
"iRep=253",2,2,2,2,3,3,4,1,2,2,2,3,3,3,3,3,3,4,1,3,3,3,3,4,1,3,3,4,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,1,2,3,3,3,3,4,1,3,3,3,3,3,3,3,3,0.5
"iRep=254",2,1,4,2,2,1,4,1,4,2,3,3,3,4,2,2,3,3,4,2,2,2,1,4,2,1,4,1,4,2,1,4,2,1,4,2,2,2,1,4,2,2,1,4,2,1,4,2,2,2,1,4,2,2,2,3,3,1,4,2,0.416666666666667
"iRep=255",2,3,4,1,3,4,1,3,4,1,3,3,4,1,4,1,4,2,2,2,3,3,4,1,3,3,4,1,4,1,4,1,3,4,1,3,3,4,1,3,3,3,4,1,4,1,3,4,1,4,1,3,3,4,1,3,4,2,2,3,0.366666666666667
"iRep=256",2,2,4,3,1,4,3,3,3,3,1,2,2,4,3,1,2,4,3,1,2,2,2,4,3,1,2,4,3,1,4,3,3,3,1,2,2,2,4,3,1,4,3,3,1,2,2,2,4,3,1,2,2,4,3,3,1,2,4,3,0.516666666666667
"iRep=257",2,4,3,2,1,4,3,2,4,3,2,4,3,2,2,1,3,2,1,4,3,2,2,1,3,2,4,3,2,2,2,2,4,3,2,1,3,2,2,2,4,3,2,2,1,3,2,2,2,2,1,3,2,1,4,3,2,1,4,3,0.483333333333333
"iRep=258",3,4,3,4,2,1,3,4,2,1,3,4,2,1,3,4,1,3,4,3,4,3,4,2,1,3,4,3,4,2,1,3,4,1,3,4,1,4,1,4,2,1,4,3,4,3,4,2,1,3,4,2,1,3,4,2,1,4,2,1,0.333333333333333
"iRep=259",4,2,4,3,2,4,2,4,3,1,3,2,4,3,2,4,3,1,4,3,1,4,3,2,4,3,1,3,1,4,3,2,4,3,2,2,4,3,1,4,3,2,2,4,3,2,1,3,1,3,1,4,2,4,2,4,2,4,2,4,0.5
"iRep=260",2,2,2,2,4,2,2,2,2,2,2,2,3,1,3,3,1,3,3,1,4,2,2,2,2,2,4,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,3,1,3,1,3,1,3,0.6
"iRep=261",2,2,2,2,2,2,2,4,4,3,2,2,2,2,4,4,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,2,4,4,4,3,2,2,2,2,2,2,2,2,0.6
"iRep=262",4,3,3,1,4,1,4,4,3,3,3,3,3,3,1,4,2,2,2,2,2,2,2,2,2,2,3,3,1,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,4,1,4,4,0.466666666666667
"iRep=263",4,2,3,3,3,3,3,3,3,1,4,2,3,3,1,4,2,3,3,3,3,3,1,4,2,3,3,1,4,2,1,4,2,3,1,4,2,3,3,3,3,3,3,3,1,4,2,3,3,1,4,2,3,3,3,3,3,1,4,4,0.483333333333333
"iRep=264",1,3,2,4,2,4,3,1,1,1,3,2,4,3,2,4,3,2,2,2,2,4,4,3,2,2,2,2,2,4,3,2,2,4,3,2,4,4,4,3,2,2,3,2,4,3,2,2,4,3,2,2,2,4,3,2,4,3,2,4,0.583333333333333
"iRep=265",1,3,2,4,3,2,2,4,3,2,4,2,4,3,2,4,2,4,3,2,4,2,4,3,2,4,2,4,3,2,4,2,4,2,4,2,4,3,2,4,3,2,4,3,2,4,3,2,4,2,4,2,4,2,4,3,1,3,2,4,0.466666666666667
"iRep=266",2,2,1,4,3,3,3,1,4,3,3,1,4,1,4,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,4,3,3,1,4,3,1,4,1,4,1,4,2,2,2,2,2,2,2,2,2,2,0.55
"iRep=267",4,3,2,3,1,4,3,2,3,2,3,2,3,2,3,2,3,1,1,1,4,3,1,1,1,4,1,1,1,1,4,3,1,1,1,1,4,3,2,3,2,3,1,4,3,1,1,1,4,3,1,1,1,4,3,1,4,3,2,3,0.533333333333333
"iRep=268",2,4,3,3,2,4,3,1,4,3,2,4,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,1,4,3,2,4,3,2,4,3,2,3,2,4,3,2,4,3,2,3,2,4,3,1,4,3,3,2,4,3,3,2,4,3,0.416666666666667
"iRep=269",4,2,1,3,3,3,3,3,2,1,3,3,3,3,3,3,3,4,2,1,3,3,3,3,3,3,3,4,4,2,1,3,3,3,3,3,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,3,3,3,0.333333333333333
"iRep=270",1,3,4,3,4,3,4,2,1,3,2,1,3,2,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,1,3,2,1,3,4,3,4,2,1,3,4,2,1,3,4,3,4,3,2,1,3,4,2,1,3,1,3,4,3,0.466666666666667
"iRep=271",4,2,2,2,1,3,4,2,4,2,4,2,4,2,2,4,2,4,2,4,2,1,3,3,4,2,2,4,2,4,2,1,3,3,3,3,4,2,2,4,2,4,2,2,4,2,4,2,2,2,2,4,2,4,2,1,3,4,2,4,0.633333333333333
"iRep=272",3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,1,2,3,1,4,3,3,1,4,3,2,3,2,3,1,2,3,3,2,0.483333333333333
"iRep=273",4,4,2,2,2,4,4,2,2,3,1,4,2,3,1,2,2,2,2,2,4,4,4,4,2,2,2,2,2,4,4,4,4,4,2,2,4,2,2,3,1,1,2,2,2,2,2,2,3,1,1,2,2,2,4,4,4,4,4,2,0.55
"iRep=274",1,4,3,1,4,2,2,2,4,3,1,4,2,2,2,4,2,4,2,2,2,4,3,1,4,3,1,4,2,4,3,1,4,2,2,4,2,4,2,4,3,1,3,1,4,2,4,3,1,4,2,4,2,4,2,2,2,2,2,4,0.633333333333333
"iRep=275",2,2,3,1,1,4,2,2,4,2,2,4,2,4,2,4,2,4,2,2,2,2,4,2,2,3,3,3,1,4,2,4,2,2,4,2,2,4,2,2,3,1,1,4,2,4,2,4,2,4,2,2,2,4,2,4,2,2,4,2,0.566666666666667
"iRep=276",2,3,2,3,2,3,1,1,1,4,2,3,4,2,3,4,2,3,4,2,3,2,3,1,4,2,3,4,2,3,2,3,1,1,4,2,3,2,3,4,2,3,1,4,2,3,2,3,1,4,2,4,2,3,2,3,2,3,4,2,0.483333333333333
"iRep=277",2,1,3,2,3,2,3,2,3,3,2,3,2,1,4,3,3,2,3,3,2,3,2,3,2,3,2,1,4,3,2,3,2,3,2,3,2,3,3,3,2,3,3,2,3,2,3,3,3,2,3,2,1,4,1,4,3,2,3,2,0.216666666666667
"iRep=278",1,1,4,3,2,4,2,4,2,4,2,4,2,4,2,4,3,2,4,3,2,4,3,2,1,1,1,1,1,4,2,4,3,2,4,3,2,4,3,2,1,1,1,1,1,1,1,4,2,4,3,3,2,4,2,4,3,2,4,2,0.45
"iRep=279",1,3,3,3,3,4,2,1,3,3,3,4,2,1,3,4,2,1,3,3,4,2,1,3,4,2,1,1,3,3,3,3,3,3,3,3,4,2,4,4,2,1,1,3,4,2,1,1,1,3,3,3,4,2,1,3,3,4,2,1,0.316666666666667
"iRep=280",4,2,3,2,3,2,3,2,1,4,2,3,2,3,4,2,3,2,3,2,1,2,3,4,2,3,2,3,2,3,4,2,1,2,1,3,2,3,2,3,4,2,3,2,3,4,2,1,3,2,1,2,3,2,3,2,3,2,1,2,0.566666666666667
"iRep=281",2,1,4,3,2,1,1,4,3,2,2,1,4,3,4,3,2,1,4,3,4,3,2,1,4,3,2,1,4,3,2,1,4,3,4,3,2,1,4,3,4,3,2,1,4,3,2,1,4,3,2,2,2,1,4,3,2,1,4,3,0.5
"iRep=282",4,3,3,3,3,2,1,4,1,1,4,3,3,2,1,1,4,1,4,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,3,3,2,1,1,1,4,4,1,1,4,1,3,3,2,1,4,1,1,3,3,3,3,3,3,0.4
"iRep=283",2,3,2,3,4,1,2,3,2,1,4,4,1,2,1,4,2,3,2,3,2,3,2,3,2,3,4,4,2,1,2,3,2,3,4,4,4,2,1,2,3,2,3,4,4,1,4,2,3,4,1,2,1,4,4,2,3,4,1,2,0.416666666666667
"iRep=284",3,4,3,2,2,2,3,4,3,1,4,3,4,3,2,3,1,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,4,3,1,4,1,4,1,4,3,1,4,3,4,3,2,2,2,2,2,3,1,4,3,2,2,0.65
"iRep=285",1,4,3,2,2,1,4,3,2,1,4,3,2,1,4,3,2,2,2,1,4,3,2,2,1,4,3,2,2,2,1,4,3,2,1,4,3,3,2,1,4,3,1,4,1,4,3,3,2,1,4,1,4,3,2,1,4,3,1,4,0.55
"iRep=286",4,3,3,1,3,1,4,3,1,3,1,3,3,1,3,3,1,3,3,1,4,3,1,2,4,3,1,4,3,3,3,1,3,1,3,1,3,1,3,1,3,3,3,3,3,1,3,3,3,1,3,1,4,3,1,3,1,2,4,3,0.466666666666667
"iRep=287",2,3,1,2,3,3,1,2,3,3,1,2,3,3,4,3,3,3,1,1,2,3,3,3,1,2,3,1,2,3,2,3,1,2,3,1,4,3,4,3,1,2,3,1,2,3,4,3,3,3,1,4,3,1,2,3,4,3,3,1,0.45
"iRep=288",4,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,3,4,2,2,2,2,2,2,2,3,4,2,2,2,2,2,3,1,4,2,2,2,2,2,3,4,2,3,1,4,2,2,2,2,2,2,2,2,2,3,1,4,0.583333333333333
"iRep=289",3,2,4,3,2,2,4,3,4,3,2,2,4,3,2,1,2,4,3,2,1,1,2,4,3,2,4,3,1,2,2,1,3,2,1,3,2,4,3,2,4,3,2,4,3,2,2,2,1,2,4,3,2,4,3,4,3,2,4,3,0.583333333333333
"iRep=290",4,3,1,4,2,4,3,1,4,3,1,4,2,2,1,4,3,1,4,2,1,4,3,1,4,3,1,4,3,4,2,2,1,4,2,1,4,2,1,4,3,1,4,3,4,2,1,4,2,2,1,4,2,4,2,2,2,1,4,3,0.466666666666667
"iRep=291",4,2,4,2,4,2,3,1,3,4,2,3,1,3,1,1,3,4,2,4,2,4,2,1,3,4,2,3,4,2,3,4,2,4,2,3,1,3,1,3,4,2,1,3,1,1,3,1,3,1,3,1,1,3,4,2,3,4,2,3,0.466666666666667
"iRep=292",2,4,4,3,1,2,4,4,3,3,1,2,4,4,3,1,2,4,3,1,2,4,4,4,4,3,3,1,2,4,3,1,2,4,4,3,1,2,4,3,2,4,4,3,1,2,4,4,4,4,3,1,2,4,4,4,4,4,3,3,0.283333333333333
"iRep=293",2,4,3,2,1,4,3,4,3,4,3,4,3,2,1,4,3,2,1,4,2,1,4,3,4,3,4,3,4,3,4,3,2,1,4,3,4,3,4,3,2,1,4,3,2,1,4,3,4,3,4,2,1,4,3,4,3,4,3,4,0.5
"iRep=294",4,2,4,2,4,2,3,1,2,4,2,4,2,3,1,2,4,2,4,2,3,1,3,1,3,1,2,4,2,4,2,4,2,4,2,3,1,3,1,2,3,1,2,3,1,2,4,2,4,2,4,4,2,4,2,3,1,2,3,1,0.433333333333333
"iRep=295",1,3,2,1,3,2,4,3,2,4,3,2,4,2,1,3,2,4,3,2,1,3,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,1,3,2,1,3,2,4,2,1,3,2,4,3,2,4,0.383333333333333
"iRep=296",2,4,3,1,4,3,1,4,3,1,4,3,1,2,4,3,1,2,2,4,4,3,1,3,1,4,4,3,1,3,1,4,3,1,2,2,2,2,2,2,4,3,1,4,3,1,2,2,2,4,3,1,3,1,2,2,2,4,3,1,0.533333333333333
"iRep=297",2,2,4,2,4,3,1,1,1,3,1,1,4,3,4,3,1,1,4,3,1,1,1,4,2,4,3,1,1,2,4,3,1,2,4,3,1,4,3,4,3,1,4,2,4,3,1,2,4,3,1,3,1,4,3,1,4,2,4,3,0.416666666666667
"iRep=298",3,2,4,3,2,4,3,3,1,4,3,3,2,4,3,3,3,1,4,3,3,2,4,2,4,3,2,4,3,2,4,3,2,4,3,2,2,4,3,3,1,4,2,4,2,4,3,3,2,4,3,1,4,3,1,4,2,4,3,2,0.416666666666667
"iRep=299",3,1,1,4,4,2,3,3,1,4,4,4,2,3,1,4,4,4,2,3,3,1,4,4,2,3,1,1,4,4,4,2,3,1,4,4,2,3,1,4,2,3,1,1,4,4,4,4,2,3,3,1,1,4,4,2,3,1,4,4,0.466666666666667
"iRep=300",2,2,1,4,3,3,1,4,3,1,2,2,1,4,3,3,1,4,3,3,1,4,3,3,3,3,4,3,3,1,4,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,1,2,1,2,1,4,3,3,3,1,2,2,1,0.516666666666667
"iRep=301",1,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,1,4,2,1,4,3,3,3,3,2,2,2,1,4,2,2,2,2,2,2,2,1,4,1,4,1,4,2,1,4,3,3,0.5
"iRep=302",4,3,2,1,2,3,1,2,1,4,3,1,2,4,3,1,2,3,1,4,3,1,2,4,3,2,4,3,1,2,4,3,2,4,3,1,2,1,2,4,3,1,2,1,2,3,1,4,3,2,4,3,1,2,1,2,1,2,1,2,0.55
"iRep=303",4,3,2,2,2,2,2,2,2,4,3,2,4,3,2,1,3,2,2,2,1,3,2,1,3,3,2,2,1,3,2,2,2,4,3,3,2,1,3,2,2,2,2,4,3,2,2,1,3,2,2,2,2,4,3,2,2,2,1,3,0.516666666666667
"iRep=304",1,3,1,2,4,3,1,3,1,3,1,3,1,3,2,4,3,1,3,1,3,2,1,3,1,3,1,3,4,3,2,4,3,4,3,1,3,1,3,4,3,1,3,4,3,1,2,4,3,1,3,2,4,3,4,3,2,1,3,1,0.55
"iRep=305",4,3,4,3,4,2,2,2,4,3,4,3,1,4,3,4,2,2,2,2,2,2,2,4,3,1,4,3,4,2,2,4,3,1,4,3,1,1,2,2,4,3,4,3,4,3,1,2,2,4,2,4,2,2,2,2,2,4,2,2,0.483333333333333
