"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=445",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=446",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=447",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=448",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=449",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=450",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=451",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=452",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=453",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=454",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=455",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=456",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=457",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=458",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=459",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=460",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=461",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=462",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=463",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=464",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=465",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=466",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=467",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=468",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=469",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=470",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=471",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=472",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=473",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=474",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=475",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=476",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=477",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=478",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=479",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=480",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=481",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=482",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=483",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=484",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=485",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=486",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=487",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=488",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=489",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=490",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=491",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=492",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=493",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=494",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=495",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=496",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=497",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=498",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=499",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=500",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=501",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=502",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=503",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=504",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=505",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=506",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=507",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=508",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=509",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=510",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=511",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=512",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=513",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=514",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=515",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=516",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=517",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=518",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=519",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=520",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=521",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=522",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=523",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=524",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=525",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=526",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=527",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=528",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=529",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=530",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=531",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=532",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=533",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=534",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=535",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=536",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=537",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=538",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=539",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=540",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=541",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=542",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=543",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=544",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=545",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=546",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=547",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=548",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=549",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=550",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=551",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=552",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=553",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=554",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=555",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=556",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=557",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=558",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=559",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=560",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=561",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=562",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=563",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=564",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=565",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=566",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=567",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=568",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=569",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=570",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=571",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=572",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=573",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=574",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=575",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=576",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=577",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=578",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=579",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=580",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=581",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=582",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=583",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=584",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=585",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=586",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=587",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=588",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=589",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=590",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=591",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=592",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=593",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=594",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=595",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=596",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=597",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=598",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=599",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=600",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=601",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=602",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=603",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=604",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=605",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=606",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=607",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=608",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=609",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=610",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=611",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=612",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=613",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=614",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=615",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=616",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=617",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=618",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=619",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=620",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=621",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=622",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=623",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=624",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=625",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=626",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=627",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=628",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=629",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=630",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=631",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=632",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=633",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=634",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=635",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=636",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=637",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=638",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=639",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=640",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=641",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=642",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=643",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=644",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=645",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=646",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=647",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=648",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=649",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=650",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=651",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=652",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=653",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=654",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=655",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=656",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=657",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=658",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=659",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=660",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=661",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=662",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=663",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=664",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=665",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=666",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=667",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=668",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=669",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=670",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=671",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=672",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=673",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=674",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=675",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=676",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=677",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=678",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=679",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=680",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=681",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=682",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=683",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=684",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=685",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=686",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=687",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=688",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=689",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=690",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=691",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=692",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=693",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=694",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=695",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=696",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=697",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=698",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=699",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=700",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=701",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=702",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=703",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=704",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=705",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=706",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=707",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=708",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=709",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=710",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=711",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=712",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=713",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=714",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=715",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=716",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=717",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=718",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=719",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=720",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=721",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=722",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=723",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=724",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=725",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=726",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=727",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=728",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=729",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=730",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=731",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=732",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=733",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=734",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=735",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=736",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=737",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=738",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=739",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=740",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=741",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=742",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=743",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=744",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=745",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=746",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=747",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=748",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=749",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=750",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=751",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=752",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=753",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=754",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=755",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=756",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=757",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=758",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=759",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=760",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=761",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=762",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=763",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=764",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=765",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=766",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=767",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=768",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=769",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=770",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=771",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=772",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=773",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=774",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=775",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=776",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=777",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=778",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=779",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=780",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=781",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=782",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=783",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=784",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=785",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=786",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=787",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=788",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=789",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=790",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=791",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=792",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=793",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=794",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=795",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=796",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=797",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=798",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=799",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=800",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=801",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=802",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=803",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=804",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=805",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=806",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=807",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=808",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=809",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=810",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=811",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=812",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=813",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=814",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=815",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=816",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=817",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=818",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=819",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=820",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=821",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=822",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=823",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=824",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=825",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=826",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=827",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=828",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=829",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=830",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=831",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=832",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=833",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=834",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=835",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=836",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=837",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=838",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=839",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=840",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=841",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=842",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=843",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=844",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=845",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=846",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=847",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=848",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=849",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=850",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=851",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=852",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=853",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=854",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=855",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=856",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=857",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=858",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=859",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=860",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=861",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=862",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=863",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=864",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=865",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=866",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=867",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=868",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=869",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=870",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=871",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=872",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=873",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=874",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=875",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=876",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=877",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=878",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=879",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=880",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=881",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=882",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=883",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=884",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=885",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=886",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=887",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=888",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=889",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=890",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=891",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=892",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=893",NA,NA,NA,NA,NA,NA,NA,NA
