"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=263",280.5482472036,291.01997001471,289.415291857567,312.45308204201,303.63093883378,343.423485516,2,2
"iRep=264",292.102128179187,302.573850990297,298.952401294662,321.990191479105,312.644948221867,352.437494904087,2,2
"iRep=265",274.164048406283,284.635771217393,284.039439001756,307.077229186199,298.032128507558,337.824675189778,2,2
"iRep=266",294.808868220912,305.280591032023,299.410906125731,322.448696310174,309.503237441603,349.295784123823,2,2
"iRep=267",298.087841539553,308.559564350664,304.879504886107,327.917295070551,308.618868821122,348.411415503342,2,2
"iRep=268",290.237781781161,300.709504592272,301.995298386095,325.033088570538,312.435959754933,352.228506437153,2,2
"iRep=269",302.031968172474,312.503690983584,305.235157342825,328.272947527268,306.422065080776,346.214611762996,2,2
"iRep=270",308.483533673455,318.955256484566,317.665870581929,340.703660766372,320.918826681603,360.711373363823,2,2
"iRep=271",305.440478941054,315.912201752165,310.655390231298,333.693180415741,318.090024794086,357.882571476306,2,2
"iRep=272",307.790928952897,318.262651764007,306.592441203176,329.630231387619,317.687681482624,357.480228164844,3,2
"iRep=273",271.812793889128,282.284516700239,279.510214238239,302.548004422682,296.100779529822,335.893326212042,2,2
"iRep=274",288.407913947761,298.879636758872,296.872013484635,319.909803669078,306.324573806455,346.117120488675,2,2
"iRep=275",278.306477893942,288.778200705053,286.834729548135,309.872519732578,300.302426743376,340.094973425596,2,2
"iRep=276",289.388180588295,299.859903399405,300.219456126766,323.257246311209,310.815494798692,350.608041480912,2,2
"iRep=277",281.745206806367,292.216929617477,289.878496979326,312.916287163769,299.445761085119,339.238307767339,2,2
"iRep=278",284.914301161295,295.386023972405,285.718116661257,308.7559068457,299.15020040611,338.94274708833,2,2
"iRep=279",293.659755532946,304.131478344056,301.312936626487,324.35072681093,312.787858311236,352.580404993456,2,2
"iRep=280",302.64619388595,313.11791669706,306.763198631742,329.800988816186,311.304164521149,351.096711203369,2,2
"iRep=281",283.489264682994,293.960987494105,289.06367872883,312.101468913273,298.751691650206,338.544238332426,2,2
"iRep=282",301.693445847581,312.165168658691,308.564893215469,331.602683399912,324.631143945325,364.423690627545,2,2
"iRep=283",300.922186397433,311.393909208543,310.950080172482,333.987870356925,318.732853511388,358.525400193608,2,2
"iRep=284",302.867768815072,313.339491626183,305.478099321638,328.515889506081,317.274133842612,357.066680524832,2,2
"iRep=285",295.997179269326,306.468902080437,300.515293766001,323.553083950445,315.177526014188,354.970072696408,2,2
"iRep=286",293.831099934754,304.302822745864,298.885092619621,321.922882804064,312.610912332958,352.403459015178,2,2
"iRep=287",297.873229707628,308.344952518738,303.936860197071,326.974650381515,313.820819971891,353.613366654111,2,2
"iRep=288",283.016590980804,293.488313791915,294.283654253544,317.321444437987,306.672162720122,346.464709402342,2,2
"iRep=289",314.194949677598,324.666672488708,316.846448730914,339.884238915357,324.94841622536,364.74096290758,2,2
"iRep=290",298.499302117735,308.971024928845,306.110797015268,329.148587199711,320.423039077906,360.215585760126,2,2
"iRep=291",305.251779248088,315.723502059199,307.506416004526,330.544206188969,317.813975883158,357.606522565378,2,2
"iRep=292",288.01276456617,298.484487377281,297.977599686075,321.015389870518,311.192780936288,350.985327618508,2,2
"iRep=293",295.711048941175,306.182771752285,298.183687012296,321.221477196739,312.046249867217,351.838796549437,2,2
"iRep=294",290.372538420879,300.844261231989,293.354793039241,316.392583223685,303.339548368406,343.132095050626,2,2
"iRep=295",302.04987292137,312.521595732481,308.745859929201,331.783650113644,316.434405555623,356.226952237843,2,2
"iRep=296",294.985629922085,305.457352733196,301.65175031787,324.689540502313,312.120101062765,351.912647744984,2,2
"iRep=297",293.486152736108,303.957875547218,301.457351224419,324.495141408862,315.661523933599,355.454070615819,2,2
"iRep=298",297.501267233497,307.972990044607,295.542413400464,318.580203584907,309.144989921347,348.937536603567,3,2
"iRep=299",286.900913259513,297.372636070624,295.785002930857,318.8227931153,306.087914821777,345.880461503997,2,2
"iRep=300",319.135068110783,329.606790921894,322.650084517769,345.687874702212,330.27676063253,370.06930731475,2,2
"iRep=301",298.970834312209,309.442557123319,305.168620479308,328.206410663751,318.181131188761,357.973677870981,2,2
"iRep=302",295.497954976716,305.969677787826,302.078663964117,325.11645414856,309.991170187429,349.783716869649,2,2
"iRep=303",288.819487171918,299.291209983028,297.086971121461,320.124761305904,310.124884385713,349.917431067933,2,2
"iRep=304",288.532996700621,299.004719511732,298.205639262825,321.243429447268,308.363697558069,348.156244240288,2,2
"iRep=305",299.132318769018,309.604041580129,296.713609011222,319.751399195665,308.003335809844,347.795882492063,3,2
"iRep=306",278.609399138581,289.081121949691,287.669933904154,310.707724088597,297.989536150239,337.782082832459,2,2
"iRep=307",289.271179190817,299.742902001927,295.736395751016,318.774185935459,303.89231124289,343.684857925109,2,2
"iRep=308",279.955852626116,290.427575437227,288.32565932815,311.363449512593,298.603501585454,338.396048267674,2,2
"iRep=309",288.552716686578,299.024439497688,298.112145157816,321.149935342259,307.879828496565,347.672375178784,2,2
"iRep=310",301.385977909594,311.857700720705,300.966104380625,324.003894565068,312.780736288741,352.573282970961,3,2
"iRep=311",304.728958839859,315.20068165097,312.401426265986,335.439216450429,323.629033846643,363.421580528863,2,2
"iRep=312",285.458274891535,295.929997702646,293.111962003371,316.149752187815,301.061714482474,340.854261164694,2,2
"iRep=313",285.86367340605,296.33539621716,291.782186150077,314.81997633452,304.427817233313,344.220363915533,2,2
"iRep=314",285.245761846613,295.717484657724,290.552111465714,313.589901650157,303.441975216353,343.234521898573,2,2
"iRep=315",286.494502263931,296.966225075042,290.459512282628,313.497302467071,300.806260362707,340.598807044927,2,2
"iRep=316",279.595464998785,290.067187809895,284.101422775779,307.139212960222,300.091176606754,339.883723288974,2,2
"iRep=317",303.058850234025,313.530573045135,313.261377726244,336.299167910687,325.629085135131,365.421631817351,2,2
"iRep=318",298.996144697321,309.467867508431,309.501195372454,332.538985556897,320.866803453742,360.659350135962,2,2
"iRep=319",288.872815990086,299.344538801196,294.757404447887,317.79519463233,306.986545453131,346.779092135351,2,2
"iRep=320",283.389553695906,293.861276507017,293.028980269529,316.066770453972,294.817889273988,334.610435956208,2,2
"iRep=321",312.63165681536,323.10337962647,318.020309358525,341.058099542968,330.74970891851,370.54225560073,2,2
"iRep=322",301.822678319635,312.294401130746,308.357497287074,331.395287471517,320.269132258214,360.061678940434,2,2
"iRep=323",288.859197437843,299.330920248953,294.41857450296,317.456364687403,309.317632143549,349.110178825769,2,2
"iRep=324",302.594680705761,313.066403516871,302.949601393669,325.987391578112,308.849290483582,348.641837165802,2,2
"iRep=325",305.970224202517,316.441947013628,312.999511192004,336.037301376447,327.498631613515,367.291178295735,2,2
"iRep=326",307.971868298912,318.443591110022,309.738124082562,332.775914267005,318.643634418174,358.436181100394,2,2
"iRep=327",297.676991958926,308.148714770036,297.036416625333,320.074206809777,308.66848388193,348.46103056415,3,2
"iRep=328",293.968835276081,304.440558087192,298.794298341877,321.83208852632,305.712173532111,345.504720214331,2,2
"iRep=329",280.138391301635,290.610114112745,288.979921882202,312.017712066645,303.96721277396,343.75975945618,2,2
"iRep=330",285.78136526972,296.253088080831,294.219484726807,317.25727491125,304.302540311696,344.095086993916,2,2
"iRep=331",297.477378927955,307.949101739065,302.248960083216,325.286750267659,313.681928447018,353.474475129238,2,2
"iRep=332",293.755040528418,304.226763339528,295.393533377086,318.431323561529,307.465261830352,347.257808512572,2,2
"iRep=333",294.788305900066,305.260028711177,301.953114405294,324.990904589737,309.922206020542,349.714752702762,2,2
"iRep=334",299.276581533831,309.748304344942,304.847554033563,327.885344218006,316.26366222616,356.05620890838,2,2
"iRep=335",290.711921792653,301.183644603763,301.678416902724,324.716207087167,308.375974512999,348.168521195219,2,2
"iRep=336",268.597169608666,279.068892419777,279.719428653801,302.757218838245,287.70069104739,327.493237729609,2,2
"iRep=337",297.888215721875,308.359938532986,305.181924617606,328.219714802049,318.648148228811,358.440694911031,2,2
"iRep=338",293.94588027706,304.417603088171,301.127229709026,324.165019893469,313.380976935988,353.173523618208,2,2
"iRep=339",310.588359694735,321.060082505845,315.457057463578,338.494847648021,325.732799908688,365.525346590908,2,2
"iRep=340",303.892142567683,314.363865378794,310.183855767804,333.221645952247,318.495426236905,358.287972919125,2,2
"iRep=341",295.905189208929,306.37691202004,303.359852909861,326.397643094304,315.719839425445,355.512386107665,2,2
"iRep=342",311.705435976335,322.177158787445,316.349010146436,339.386800330879,324.223391455176,364.015938137395,2,2
"iRep=343",302.46047122525,312.93219403636,311.517350752782,334.555140937225,317.066766654201,356.859313336421,2,2
"iRep=344",292.984235375463,303.455958186574,295.756783577816,318.794573762259,309.475610529898,349.268157212118,2,2
"iRep=345",294.121079485789,304.592802296899,302.242603782434,325.280393966877,306.704941782091,346.497488464311,2,2
"iRep=346",313.86141693405,324.33313974516,323.488980597804,346.526770782247,330.69685070394,370.48939738616,2,2
"iRep=347",300.449126567009,310.920849378119,303.044350317835,326.082140502278,317.454333398321,357.246880080541,2,2
"iRep=348",291.871482956828,302.343205767938,303.804141384289,326.841931568733,314.270909554303,354.063456236523,2,2
"iRep=349",289.312487718766,299.784210529876,294.765016267912,317.802806452355,303.868297402962,343.660844085182,2,2
"iRep=350",282.039404440131,292.511127251241,290.732333743417,313.77012392786,302.631752539422,342.424299221642,2,2
"iRep=351",285.646009165159,296.11773197627,291.158428002308,314.196218186751,306.456264841134,346.248811523354,2,2
"iRep=352",306.75941918461,317.23114199572,309.019340300913,332.057130485356,323.322432872017,363.114979554237,2,2
"iRep=353",293.087995339645,303.559718150755,292.801921403569,315.839711588012,303.201562225356,342.994108907576,3,2
"iRep=354",296.336772003311,306.808494814421,303.639838164397,326.67762834884,314.362672698416,354.155219380636,2,2
"iRep=355",279.546357527494,290.018080338604,286.61743807815,309.655228262593,297.158422512115,336.950969194335,2,2
"iRep=356",299.970710369513,310.442433180623,299.114484390177,322.15227457462,310.090443565438,349.882990247658,3,2
"iRep=357",302.907553993774,313.379276804884,310.81876488261,333.856555067053,322.841166426475,362.633713108695,2,2
"iRep=358",309.434097956428,319.905820767539,311.986254121425,335.024044305868,317.142067240557,356.934613922777,2,2
"iRep=359",290.800379182754,301.272101993865,298.975191602898,322.012981787341,313.759175436607,353.551722118827,2,2
"iRep=360",289.103745599437,299.575468410548,296.68305842958,319.720848614023,308.480973958068,348.273520640288,2,2
"iRep=361",301.666008273851,312.137731084962,305.749041338184,328.786831522627,313.110195505747,352.902742187967,2,2
"iRep=362",293.557986281467,304.029709092578,291.870316837749,314.908107022193,305.00284718415,344.79539386637,3,2
"iRep=363",296.248523874971,306.720246686082,304.844583466674,327.882373651117,313.381007469037,353.173554151257,2,2
"iRep=364",295.83889966316,306.31062247427,302.585976197957,325.623766382401,314.417160613622,354.209707295842,2,2
"iRep=365",299.21029771348,309.682020524591,309.632767973032,332.670558157475,316.895406651819,356.687953334038,2,2
"iRep=366",281.596581099787,292.068303910897,288.62588654791,311.663676732353,297.841164621204,337.633711303424,2,2
"iRep=367",293.142678891968,303.614401703079,298.883580517494,321.921370701937,307.906686285914,347.699232968134,2,2
"iRep=368",273.308655969262,283.780378780373,280.624616516565,303.662406701008,293.619091790344,333.411638472563,2,2
"iRep=369",310.332665139931,320.804387951041,311.489974067696,334.527764252139,321.394667359851,361.18721404207,2,2
"iRep=370",290.331235418034,300.802958229144,301.127784721141,324.165574905584,310.565871060718,350.358417742938,2,2
"iRep=371",302.490052224932,312.961775036042,313.245453349585,336.283243534028,318.860032503141,358.652579185361,2,2
"iRep=372",291.180740345139,301.652463156249,297.803624799584,320.841414984027,307.542256438086,347.334803120306,2,2
"iRep=373",284.832987390156,295.304710201266,294.328401077447,317.36619126189,303.875085094876,343.667631777096,2,2
"iRep=374",312.694195544054,323.165918355165,317.782345758558,340.820135943001,325.692741131278,365.485287813498,2,2
"iRep=375",284.272502093735,294.744224904846,291.127449171009,314.165239355452,296.653550957829,336.446097640049,2,2
"iRep=376",285.320232622354,295.791955433465,293.91844443366,316.956234618103,307.52718345948,347.3197301417,2,2
"iRep=377",291.677233849033,302.148956660144,301.253988871747,324.29177905619,313.78269502149,353.57524170371,2,2
"iRep=378",315.83364884263,326.305371653741,309.051127142941,332.088917327385,315.128651403541,354.921198085761,3,2
"iRep=379",297.201613609509,307.67333642062,309.179334176978,332.217124361421,320.196819641014,359.989366323234,2,2
"iRep=380",285.884387727321,296.356110538432,295.048154671486,318.085944855929,305.804131572024,345.596678254244,2,2
"iRep=381",303.921470934155,314.393193745266,310.985742457987,334.02353264243,320.872511196955,360.665057879175,2,2
"iRep=382",284.335565176647,294.807287987757,292.106514040859,315.144304225302,304.304901586251,344.097448268471,2,2
"iRep=383",304.342250198807,314.813973009918,310.611644334606,333.649434519049,309.980549723702,349.773096405922,2,2
"iRep=384",279.00164495028,289.473367761391,286.153916286406,309.191706470849,299.135726341146,338.928273023366,2,2
"iRep=385",298.504777933612,308.976500744723,310.638097661195,333.675887845638,320.027084503062,359.819631185282,2,2
"iRep=386",294.416832718687,304.888555529798,303.740474898623,326.778265083066,311.624852188037,351.417398870257,2,2
"iRep=387",307.422633557168,317.894356368278,307.965751406363,331.003541590806,318.141057149562,357.933603831781,2,2
"iRep=388",284.128232323989,294.599955135099,295.072459492594,318.110249677037,304.996218229812,344.788764912032,2,2
"iRep=389",286.665945393863,297.137668204974,284.473378362499,307.511168546943,296.641109895623,336.433656577843,3,2
"iRep=390",299.465216765759,309.93693957687,305.100746529285,328.138536713728,319.379920575777,359.172467257996,2,2
"iRep=391",298.236543364389,308.708266175499,305.162731490351,328.200521674795,320.169859813445,359.962406495665,2,2
"iRep=392",296.033087312186,306.504810123297,304.514217380032,327.552007564475,313.595413157105,353.387959839325,2,2
"iRep=393",298.399798591071,308.871521402181,304.251364510943,327.289154695386,321.103307715224,360.895854397444,2,2
"iRep=394",300.30667058885,310.77839339996,301.695969151667,324.73375933611,313.367464822959,353.160011505178,2,2
"iRep=395",304.785242843143,315.256965654253,308.515329995621,331.553120180065,316.790677351534,356.583224033754,2,2
"iRep=396",289.198620609284,299.670343420394,294.49894836274,317.536738547183,305.902478304849,345.695024987069,2,2
"iRep=397",276.254025974785,286.725748785895,278.117082834626,301.154873019069,294.086244475826,333.878791158045,2,2
"iRep=398",298.716331841151,309.188054652261,302.002179587952,325.039969772395,310.408064750682,350.200611432902,2,2
"iRep=399",293.934580500687,304.406303311797,295.822180116411,318.859970300854,300.777203126905,340.569749809125,2,2
"iRep=400",284.579257897834,295.050980708945,292.014527118395,315.052317302838,301.517799737144,341.310346419363,2,2
"iRep=401",294.663200909045,305.134923720156,292.031683199679,315.069473384122,304.053456135086,343.846002817306,3,2
"iRep=402",298.398823125546,308.870545936657,307.126907073124,330.164697257567,321.768001976593,361.560548658813,2,2
"iRep=403",286.45548336546,296.92720617657,294.460350604136,317.498140788579,309.166155904164,348.958702586384,2,2
"iRep=404",302.40763720576,312.879360016871,312.468630592038,335.506420776482,321.04819188831,360.84073857053,2,2
"iRep=405",292.125953822519,302.597676633629,301.571190614573,324.608980799016,316.465300217063,356.257846899283,2,2
"iRep=406",294.810878973579,305.282601784689,299.426678930212,322.464469114655,309.434819885912,349.227366568132,2,2
"iRep=407",299.111297317602,309.583020128713,307.847419388988,330.885209573431,315.805688477164,355.598235159384,2,2
"iRep=408",292.030838014301,302.502560825412,299.905432479131,322.943222663574,305.980379169283,345.772925851503,2,2
"iRep=409",305.165325300263,315.637048111374,308.289564215466,331.327354399909,322.173657886177,361.966204568397,2,2
"iRep=410",281.254865433824,291.726588244935,289.437518788199,312.475308972642,303.758287054445,343.550833736665,2,2
"iRep=411",280.32133045803,290.79305326914,292.299020555554,315.336810739997,302.196406571182,341.988953253402,2,2
"iRep=412",310.726173437507,321.197896248618,313.471218378045,336.509008562488,324.941788515069,364.734335197289,2,2
"iRep=413",300.445255739002,310.916978550112,312.173622622807,335.21141280725,319.006355958321,358.798902640541,2,2
"iRep=414",278.108695317666,288.580418128777,288.862203915664,311.899994100107,303.374282887173,343.166829569393,2,2
"iRep=415",301.569086560525,312.040809371636,311.267565497943,334.305355682386,314.736947706317,354.529494388537,2,2
"iRep=416",288.953315989351,299.425038800462,298.397863402257,321.4356535867,311.044684349016,350.837231031236,2,2
"iRep=417",267.893591961896,278.365314773007,276.098759213466,299.136549397909,288.693383826664,328.485930508884,2,2
"iRep=418",287.974319016894,298.446041828004,296.623635159695,319.661425344138,308.989108014363,348.781654696582,2,2
"iRep=419",311.804192814387,322.275915625497,312.986589021268,336.024379205711,323.463189290082,363.255735972302,2,2
"iRep=420",272.166668964129,282.63839177524,282.427351148302,305.465141332745,295.544630134802,335.337176817022,2,2
"iRep=421",285.76676200464,296.23848481575,296.710167778149,319.747957962592,310.727153787237,350.519700469457,2,2
"iRep=422",279.920702248852,290.392425059962,287.708500611235,310.746290795678,299.839616426194,339.632163108414,2,2
"iRep=423",294.799323857752,305.271046668863,303.684645833804,326.722436018247,313.965411026472,353.757957708692,2,2
"iRep=424",313.79483484514,324.266557656251,315.443561838999,338.481352023442,326.044092577594,365.836639259814,2,2
"iRep=425",293.700516247453,304.172239058563,302.746649433531,325.784439617974,315.298134849944,355.090681532164,2,2
"iRep=426",288.83505216413,299.306774975241,298.988845706823,322.026635891266,309.162253922002,348.954800604222,2,2
"iRep=427",302.229535067509,312.701257878619,305.144052849324,328.181843033767,315.502612927184,355.295159609404,2,2
"iRep=428",279.977641673775,290.449364484885,288.425637440706,311.463427625149,301.092450268616,340.884996950836,2,2
"iRep=429",291.077476716347,301.549199527458,295.949663101937,318.98745328638,306.228622842357,346.021169524577,2,2
"iRep=430",285.285532243419,295.757255054529,295.389912107669,318.427702292112,308.90663500987,348.69918169209,2,2
"iRep=431",283.675024593722,294.146747404832,291.663430181524,314.701220365967,297.789951215762,337.582497897982,2,2
"iRep=432",298.123602497583,308.595325308694,303.579583817727,326.617374002171,314.512436569387,354.304983251607,2,2
"iRep=433",281.960580516732,292.432303327842,293.114617741681,316.152407926124,299.122857569006,338.915404251226,2,2
"iRep=434",301.069461193238,311.541184004348,305.073592321267,328.11138250571,319.846805769626,359.639352451846,2,2
"iRep=435",294.64130803076,305.11303084187,301.359918014061,324.397708198504,315.055771870521,354.848318552741,2,2
"iRep=436",295.044285035272,305.516007846383,303.906375998557,326.944166183,315.644370623719,355.436917305939,2,2
"iRep=437",315.887538538221,326.359261349332,315.785450841752,338.823241026195,326.216341773415,366.008888455634,3,2
"iRep=438",286.546761267263,297.018484078373,293.7494250107,316.787215195143,303.787060616835,343.579607299055,2,2
"iRep=439",294.911069195267,305.382792006377,303.165985766134,326.203775950577,312.305627384076,352.098174066296,2,2
"iRep=440",295.734102772844,306.205825583955,299.203328407726,322.241118592169,307.078854922373,346.871401604593,2,2
"iRep=441",295.848584410399,306.32030722151,300.443037979642,323.480828164085,309.820112280252,349.612658962472,2,2
"iRep=442",297.399984397459,307.87170720857,306.605206036729,329.642996221172,317.146623932,356.93917061422,2,2
"iRep=443",293.755145212014,304.226868023125,304.364528958397,327.40231914284,310.885272342612,350.677819024832,2,2
"iRep=444",270.049965721893,280.521688533003,275.377685061856,298.415475246299,289.151160957858,328.943707640078,2,2
"iRep=445",286.827925381073,297.299648192183,293.602243784465,316.640033968908,308.776150455324,348.568697137544,2,2
"iRep=446",297.270496528365,307.742219339476,299.990333622959,323.028123807402,310.181436463455,349.973983145675,2,2
"iRep=447",292.401465088339,302.873187899449,301.914717314162,324.952507498605,311.063805965884,350.856352648104,2,2
"iRep=448",296.201805960312,306.673528771423,299.936243855807,322.97403404025,308.220636429152,348.013183111372,2,2
"iRep=449",300.157612784425,310.629335595536,305.156658969134,328.194449153577,316.981630891923,356.774177574142,2,2
"iRep=450",283.189425100272,293.661147911382,293.672465471337,316.71025565578,304.545685472372,344.338232154592,2,2
"iRep=451",284.931240125813,295.402962936924,292.457769431823,315.495559616266,303.448843223103,343.241389905323,2,2
"iRep=452",310.680869994486,321.152592805597,314.198586513647,337.23637669809,323.783261515922,363.575808198142,2,2
"iRep=453",282.5068083235,292.97853113461,293.305762359039,316.343552543483,306.780698788858,346.573245471078,2,2
"iRep=454",294.405120682788,304.876843493898,303.756470063903,326.794260248346,315.004882673372,354.797429355592,2,2
"iRep=455",309.585609703163,320.057332514273,318.409955688586,341.44774587303,316.941442650582,356.733989332802,2,2
"iRep=456",289.859266287084,300.330989098195,295.480359925866,318.518150110309,309.794370099386,349.586916781606,2,2
"iRep=457",292.251024700197,302.722747511308,292.836243171002,315.874033355445,304.511716696206,344.304263378426,2,2
"iRep=458",300.481808329534,310.953531140644,312.132144648655,335.169934833098,318.292026600363,358.084573282583,2,2
"iRep=459",294.538177694745,305.009900505855,305.731974596229,328.769764780672,316.646570181591,356.439116863811,2,2
"iRep=460",293.905037587482,304.376760398593,297.318530976724,320.356321161167,308.552193439123,348.344740121343,2,2
"iRep=461",293.146579073695,303.618301884805,302.52973340137,325.567523585813,312.78303246894,352.57557915116,2,2
"iRep=462",287.663016043571,298.134738854681,297.351578171256,320.389368355699,312.276992180785,352.069538863005,2,2
"iRep=463",320.357379594692,330.829102405802,322.942233814265,345.980023998708,327.271304942949,367.063851625169,2,2
"iRep=464",302.709587898467,313.181310709578,307.007823932886,330.045614117329,321.086206946199,360.878753628418,2,2
"iRep=465",296.144555239476,306.616278050587,304.585995403081,327.623785587524,313.468266842207,353.260813524427,2,2
"iRep=466",301.196337205113,311.668060016223,309.887312219556,332.925102403999,320.631138953845,360.423685636065,2,2
"iRep=467",296.188699156333,306.660421967443,302.526291521837,325.56408170628,313.840890701595,353.633437383815,2,2
"iRep=468",302.783159003714,313.254881814824,309.517273360844,332.555063545287,313.945538232005,353.738084914225,2,2
"iRep=469",286.467873706753,296.939596517864,294.962105564893,317.999895749336,306.486540023986,346.279086706206,2,2
"iRep=470",283.810231653609,294.281954464719,290.52346895763,313.561259142073,304.615258128086,344.407804810306,2,2
"iRep=471",299.710085875648,310.181808686758,304.981909579079,328.019699763523,314.20628445238,353.9988311346,2,2
"iRep=472",295.104514810947,305.576237622057,298.974025533855,322.011815718298,311.323185875248,351.115732557468,2,2
"iRep=473",291.534590539169,302.006313350279,299.553823171562,322.591613356005,309.528411041082,349.320957723302,2,2
"iRep=474",293.544107198729,304.01583000984,303.785177154647,326.82296733909,308.932620313349,348.725166995569,2,2
"iRep=475",296.86571809526,307.33744090637,308.500863477444,331.538653661888,316.951893598767,356.744440280987,2,2
"iRep=476",292.855709510467,303.327432321578,297.002608635002,320.040398819445,307.542285472408,347.334832154628,2,2
"iRep=477",298.230854926311,308.702577737422,297.835419413323,320.873209597766,308.365961829376,348.158508511596,3,2
"iRep=478",303.851416799994,314.323139611104,308.203266158791,331.241056343234,323.376901662883,363.169448345103,2,2
"iRep=479",320.469438482249,330.941161293359,317.882596161817,340.92038634626,327.439838460369,367.232385142589,3,2
"iRep=480",292.589554235594,303.061277046705,302.585474836122,325.623265020565,314.984423590544,354.776970272764,2,2
"iRep=481",281.823125959032,292.294848770142,287.546680483922,310.584470668365,300.28735286855,340.07989955077,2,2
"iRep=482",289.081387092314,299.553109903424,297.09240885049,320.130199034933,311.003779000955,350.796325683175,2,2
"iRep=483",293.932512785816,304.404235596926,302.011256756235,325.049046940678,312.912200551788,352.704747234007,2,2
"iRep=484",309.476373083609,319.948095894719,319.124667069441,342.162457253884,329.531098323477,369.323645005697,2,2
"iRep=485",294.78401645777,305.25573926888,297.427355276509,320.465145460952,304.467734352702,344.260281034922,2,2
"iRep=486",294.353837832624,304.825560643735,302.768201845987,325.80599203043,309.598454747171,349.391001429391,2,2
"iRep=487",282.835960553903,293.307683365013,292.016150513287,315.05394069773,302.80803428194,342.60058096416,2,2
"iRep=488",285.028933093677,295.500655904787,292.622074186403,315.659864370846,303.034949769366,342.827496451586,2,2
"iRep=489",272.444622978833,282.916345789943,282.364740525853,305.402530710296,289.302015490822,329.094562173042,2,2
"iRep=490",266.181717247874,276.653440058984,272.306245297052,295.344035481495,290.289760090715,330.082306772935,2,2
"iRep=491",277.920799643507,288.392522454618,284.433376113645,307.471166298088,303.699107415359,343.491654097579,2,2
"iRep=492",308.536497416009,319.00822022712,317.190636167803,340.228426352246,326.130825864247,365.923372546467,2,2
"iRep=493",287.90134235065,298.37306516176,297.334961396973,320.372751581417,307.426569244633,347.219115926853,2,2
"iRep=494",285.344584201684,295.816307012794,291.304830562861,314.342620747304,294.531386501065,334.323933183284,2,2
"iRep=495",289.695341522089,300.1670643332,295.690351873439,318.728142057882,310.861646339929,350.654193022149,2,2
"iRep=496",302.260655457073,312.732378268184,308.290519025881,331.328309210325,316.821298396837,356.613845079057,2,2
"iRep=497",276.786053118491,287.257775929601,286.919146157466,309.956936341909,290.167471645509,329.960018327729,2,2
"iRep=498",299.220070536429,309.69179334754,304.798615147017,327.83640533146,317.355235835799,357.147782518019,2,2
"iRep=499",295.927446530719,306.399169341829,302.861305376651,325.899095561094,311.478367305263,351.270913987483,2,2
"iRep=500",299.314716737935,309.786439549045,307.69628499744,330.734075181883,317.105011292145,356.897557974365,2,2
"iRep=501",301.592904204948,312.064627016059,306.977232627272,330.015022811715,315.03573729804,354.82828398026,2,2
"iRep=502",302.112108699519,312.583831510629,298.34502857019,321.382818754634,310.207068195604,349.999614877824,3,2
"iRep=503",278.834957494255,289.306680305366,286.763878804517,309.80166898896,298.591643138604,338.384189820824,2,2
"iRep=504",289.591737915758,300.063460726868,294.110652434951,317.148442619394,310.172329196129,349.964875878349,2,2
"iRep=505",296.495581554419,306.967304365529,297.91914102977,320.956931214213,311.830308971482,351.622855653702,2,2
"iRep=506",285.687104970634,296.158827781745,291.070698914507,314.10848909895,304.889167131318,344.681713813538,2,2
"iRep=507",289.779430872989,300.2511536841,298.60450542709,321.642295611533,307.211686752199,347.004233434419,2,2
"iRep=508",294.732935754841,305.204658565951,302.437367903796,325.47515808824,313.649515645504,353.442062327724,2,2
"iRep=509",280.991486414468,291.463209225579,289.458831009485,312.496621193928,301.664420727879,341.456967410099,2,2
"iRep=510",290.491894464009,300.96361727512,299.392885197526,322.430675381969,313.265806795579,353.058353477799,2,2
"iRep=511",299.651823284277,310.123546095387,308.160270804139,331.198060988582,315.679963629787,355.472510312007,2,2
"iRep=512",295.909181618245,306.380904429355,304.160456585749,327.198246770192,313.782131082206,353.574677764426,2,2
"iRep=513",281.85060523725,292.32232804836,290.861562085411,313.899352269854,301.720054587533,341.512601269753,2,2
"iRep=514",295.503642719218,305.975365530329,307.081347476543,330.119137660986,317.369071813661,357.161618495881,2,2
"iRep=515",295.648440611235,306.120163422345,302.326771222039,325.364561406482,310.773989050453,350.566535732673,2,2
"iRep=516",278.158699195067,288.630422006178,287.261673234388,310.299463418831,296.67805027953,336.47059696175,2,2
"iRep=517",271.462195218135,281.933918029245,279.285801395523,302.323591579967,295.584471340729,335.377018022949,2,2
"iRep=518",284.432827300353,294.904550111464,296.305561363167,319.34335154761,304.815723348429,344.608270030649,2,2
"iRep=519",294.11336902628,304.585091837391,303.426136335441,326.463926519884,313.48195199061,353.27449867283,2,2
"iRep=520",274.477502097761,284.949224908872,284.624129689873,307.661919874316,293.622714254979,333.415260937199,2,2
"iRep=521",309.676741603921,320.148464415032,317.693272648567,340.73106283301,328.108689482501,367.901236164721,2,2
"iRep=522",279.126894167703,289.598616978814,290.419741219564,313.457531404007,301.861479770846,341.654026453066,2,2
"iRep=523",300.574068645842,311.045791456953,311.424926375155,334.462716559598,317.572776757848,357.365323440068,2,2
"iRep=524",299.415674888717,309.887397699828,305.307853886388,328.345644070831,317.357126386212,357.149673068432,2,2
"iRep=525",299.075443352162,309.547166163273,305.481185380401,328.518975564844,318.043771445313,357.836318127533,2,2
