"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=311",4,2,3,4,4,3,1,2,3,1,1,1,4,3,1,2,2,3,4,3,1,4,3,4,2,1,4,2,1,4,2,3,1,1,2,3,4,3,1,2,2,2,2,1,2,1,1,1,1,2,3,1,1,2,1,2,3,1,4,2,0.4
"iRep=312",3,4,2,4,2,1,1,1,1,3,4,2,1,1,1,1,3,4,2,1,3,4,3,4,2,4,2,3,4,2,1,1,1,1,3,4,2,3,4,2,4,2,4,2,1,3,4,2,3,4,3,4,2,4,2,1,3,4,2,1,0.516666666666667
"iRep=313",1,3,3,3,3,3,3,3,3,2,3,4,1,3,2,3,4,3,3,3,4,3,3,2,3,3,4,3,2,3,3,3,3,2,1,3,3,3,2,3,2,3,3,3,4,1,3,3,2,3,3,3,4,2,1,3,3,3,3,2,0.366666666666667
"iRep=314",3,2,1,3,1,3,1,3,2,1,3,2,1,3,4,3,1,3,2,1,3,1,3,2,1,3,2,4,2,1,3,4,3,1,3,2,1,3,4,3,2,1,3,4,3,2,4,3,4,2,1,3,2,4,3,2,4,3,2,4,0.45
"iRep=315",3,4,2,1,2,2,2,3,1,3,1,2,3,1,3,1,3,1,2,4,2,2,4,3,4,4,2,2,3,1,4,2,3,4,3,4,2,3,1,3,4,2,2,2,2,2,3,1,2,2,3,1,2,1,2,1,2,1,2,3,0.433333333333333
"iRep=316",4,2,3,4,2,3,4,3,2,2,3,4,3,1,2,1,3,4,2,3,2,2,1,2,3,2,3,1,3,4,3,1,3,4,3,4,3,2,3,4,3,4,2,3,2,3,2,2,3,4,3,4,3,4,3,2,3,1,1,2,0.45
"iRep=317",1,2,4,3,2,4,3,2,4,3,1,2,4,3,3,2,4,3,2,4,4,3,3,1,2,4,3,1,4,3,2,4,3,2,4,3,2,4,3,3,2,4,3,1,4,3,1,4,2,4,3,2,4,3,3,2,4,3,2,4,0.4
"iRep=318",4,2,2,2,4,1,1,4,2,4,2,4,3,4,3,4,2,2,4,2,4,2,2,4,1,4,2,2,4,3,1,1,4,3,4,3,4,2,4,3,4,2,2,2,2,4,3,1,3,4,1,3,4,3,4,1,4,2,4,2,0.45
"iRep=319",4,2,4,2,3,2,3,3,3,3,1,4,3,3,3,3,1,2,3,3,3,3,3,3,1,4,2,3,1,4,3,1,4,2,3,3,3,1,4,2,3,3,3,3,3,1,4,2,3,3,3,2,2,3,1,4,2,3,3,3,0.466666666666667
"iRep=320",4,3,2,2,2,1,3,3,3,4,3,3,2,1,4,3,3,3,2,1,3,3,3,4,3,2,2,2,2,1,4,3,3,2,1,2,1,4,3,2,2,1,3,2,1,1,2,1,2,1,2,1,2,2,1,4,3,3,2,1,0.333333333333333
"iRep=321",2,3,3,3,1,4,2,2,3,3,4,2,1,4,4,2,2,1,4,2,1,4,2,3,3,3,3,3,3,4,2,3,3,3,4,2,3,3,4,2,1,4,2,1,4,2,3,3,3,3,3,4,2,3,4,2,2,2,3,3,0.3
"iRep=322",2,2,3,1,4,1,4,4,2,2,2,2,2,2,2,3,1,4,1,4,1,3,1,4,4,1,3,1,4,1,4,1,4,1,4,1,4,1,3,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,4,1,4,1,4,0.383333333333333
"iRep=323",4,4,4,4,4,4,1,3,2,4,3,2,4,1,3,2,4,1,3,2,4,4,4,1,3,2,4,4,4,3,2,4,4,1,3,2,4,1,3,2,1,3,1,3,2,4,1,3,1,3,2,4,1,3,2,4,1,2,4,1,0.383333333333333
"iRep=324",3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,2,4,2,1,1,4,2,1,2,1,2,1,4,2,1,2,1,1,1,4,0.383333333333333
"iRep=325",4,2,1,3,3,4,3,1,4,4,4,2,1,3,4,3,3,3,3,3,3,3,3,1,3,3,4,2,4,3,4,2,4,3,3,4,3,4,4,2,4,3,4,4,3,3,4,4,2,3,1,2,1,4,2,3,3,4,3,3,0.45
"iRep=326",3,4,2,2,3,1,3,4,4,2,2,2,4,2,2,2,3,4,2,2,3,2,3,2,3,2,3,1,1,1,3,2,4,2,3,1,1,2,3,4,2,3,2,2,2,2,2,3,2,2,2,2,3,4,2,2,2,2,3,4,0.35
"iRep=327",2,4,4,3,1,1,3,1,1,1,2,1,2,4,2,4,1,3,1,1,2,1,1,1,1,3,1,3,3,3,1,3,4,2,4,4,2,1,1,2,1,2,4,3,1,3,3,1,3,3,3,3,1,1,3,1,1,1,1,1,0.366666666666667
"iRep=328",3,2,4,3,2,1,3,2,1,1,3,2,1,3,1,4,3,1,3,1,3,2,1,3,2,1,3,2,1,3,2,4,3,2,1,4,1,3,1,3,2,1,3,2,1,4,3,1,3,1,3,2,4,3,2,4,3,2,1,1,0.4
"iRep=329",2,4,1,2,4,4,2,4,2,4,3,3,1,1,4,4,2,1,4,1,2,4,2,4,4,4,1,4,4,2,4,4,2,4,1,4,3,3,3,3,3,4,2,1,1,4,1,1,4,2,1,2,1,2,4,2,4,2,4,4,0.5
"iRep=330",1,2,4,1,2,4,1,2,2,4,1,2,2,4,3,2,4,1,4,1,2,4,1,2,4,1,3,2,4,1,3,2,1,2,1,3,1,4,3,2,2,2,4,3,1,2,2,4,1,2,4,1,3,2,4,1,2,4,3,2,0.383333333333333
"iRep=331",2,1,1,1,1,4,3,1,3,1,4,3,4,1,3,1,3,4,3,1,1,4,4,1,4,1,3,4,3,2,3,4,1,4,2,1,4,1,1,1,4,4,3,4,2,1,4,1,1,4,2,1,4,3,2,1,3,2,1,3,0.466666666666667
"iRep=332",1,1,3,2,3,2,4,3,2,3,2,3,2,4,4,3,2,3,2,3,1,1,3,2,3,2,3,2,4,4,4,4,4,1,3,2,4,4,3,2,4,4,4,4,4,1,3,2,4,4,1,3,1,1,1,1,3,2,3,2,0.466666666666667
"iRep=333",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,4,4,4,4,3,1,1,2,2,2,2,2,4,4,4,3,1,2,2,2,2,0.433333333333333
"iRep=334",1,4,3,2,3,1,4,2,3,1,4,2,2,3,1,4,2,3,1,4,3,1,1,4,3,1,4,3,2,3,1,4,3,1,1,4,3,1,4,3,1,4,3,1,4,2,3,1,4,3,1,4,3,1,4,2,2,2,3,1,0.4
"iRep=335",4,2,2,1,4,2,1,1,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,2,1,1,4,2,1,4,2,1,1,4,2,3,3,3,3,3,3,3,3,3,3,3,4,2,1,4,0.383333333333333
"iRep=336",3,4,2,1,1,1,1,4,3,4,3,3,2,1,1,1,1,1,1,1,1,3,4,1,4,3,3,4,2,1,4,1,1,1,1,1,1,4,2,1,1,1,1,1,4,2,1,3,2,1,1,1,3,4,2,1,4,3,2,1,0.366666666666667
"iRep=337",1,1,2,2,4,3,1,2,2,2,2,4,3,1,4,3,3,1,4,3,3,4,3,3,1,2,2,2,2,2,2,2,4,3,3,1,2,2,2,2,4,3,3,1,2,2,2,4,3,1,2,2,4,3,3,3,3,3,3,1,0.383333333333333
"iRep=338",4,4,3,3,2,4,4,4,2,3,1,4,2,1,2,4,2,4,2,1,2,4,2,4,2,3,3,3,3,3,3,1,2,4,2,1,1,2,4,3,3,3,3,1,2,3,3,1,2,3,1,2,4,4,2,3,3,3,3,3,0.5
"iRep=339",2,1,4,4,3,2,2,2,2,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,1,4,4,3,1,4,2,2,2,2,3,1,4,4,4,3,1,4,3,1,4,4,3,2,3,1,4,3,1,4,2,2,3,2,2,1,0.45
"iRep=340",2,2,3,4,3,2,3,3,4,3,2,2,3,4,3,4,1,4,3,4,1,4,3,2,3,2,2,3,2,3,4,1,4,3,2,3,4,3,4,3,2,2,3,4,1,3,4,2,3,4,1,3,4,3,2,3,2,3,2,1,0.433333333333333
"iRep=341",4,2,1,3,3,2,1,3,2,1,3,2,1,3,2,4,1,3,2,1,3,2,1,3,2,1,3,2,1,3,3,2,1,4,1,3,2,1,3,2,1,3,2,4,4,2,4,4,2,1,3,2,1,1,3,2,1,1,1,3,0.433333333333333
"iRep=342",4,3,4,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,1,3,4,3,4,0.4
"iRep=343",4,3,1,1,1,2,4,3,3,3,3,3,1,2,2,2,4,4,4,3,1,1,2,4,3,1,2,1,2,2,1,2,4,3,1,3,3,3,3,1,2,2,4,3,3,1,1,3,1,1,1,2,2,1,2,2,2,4,3,3,0.383333333333333
"iRep=344",4,3,2,4,3,2,4,3,2,4,3,1,3,2,2,2,2,4,3,2,2,4,1,2,4,1,2,4,1,3,1,3,2,2,4,3,2,4,3,2,4,4,1,3,2,4,4,3,1,3,2,2,4,3,1,1,3,2,4,1,0.4
"iRep=345",3,3,4,2,3,4,2,1,4,2,2,2,4,2,2,2,3,3,4,2,2,2,1,3,4,2,1,3,3,3,3,3,1,3,4,2,2,1,3,1,4,2,2,2,2,2,1,3,3,3,3,3,3,4,2,2,2,2,4,4,0.466666666666667
"iRep=346",2,1,3,4,2,3,3,3,1,3,4,2,1,4,2,1,4,2,3,3,3,3,3,3,1,3,3,3,4,2,3,3,3,2,3,4,1,3,3,2,3,4,1,3,3,1,3,2,3,1,4,1,4,1,3,4,1,3,1,3,0.433333333333333
"iRep=347",1,2,3,4,4,4,4,4,2,3,1,4,4,2,3,1,4,2,3,1,1,1,4,4,4,2,4,2,3,4,2,3,1,4,2,3,4,2,4,2,3,3,4,2,3,1,1,1,1,1,4,2,3,1,1,4,2,3,4,4,0.45
"iRep=348",4,4,2,3,2,3,1,4,2,3,3,1,2,3,1,4,4,2,1,4,2,3,3,3,2,1,2,3,3,3,3,3,1,2,3,3,2,3,3,3,3,3,2,3,2,3,2,1,4,2,1,4,2,3,3,2,3,2,3,3,0.433333333333333
"iRep=349",2,3,4,4,2,3,4,2,1,4,2,3,2,1,4,4,4,2,3,4,4,2,3,2,3,2,1,1,4,2,3,2,2,3,2,1,4,4,2,3,4,4,2,1,1,4,4,4,2,3,2,1,1,1,4,4,2,3,2,3,0.516666666666667
"iRep=350",2,2,2,4,3,2,2,4,3,2,2,2,2,2,2,4,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,4,3,3,1,4,3,3,1,4,3,1,4,3,3,3,3,3,1,4,3,3,3,3,2,2,2,2,4,3,0.416666666666667
"iRep=351",2,2,3,3,3,3,1,4,1,4,4,3,1,4,3,3,1,4,4,4,4,3,3,1,4,3,1,4,4,1,4,3,1,4,3,3,1,4,1,4,3,1,4,2,2,2,2,2,2,2,2,2,3,3,3,1,4,4,3,1,0.566666666666667
"iRep=352",3,1,1,3,2,4,3,2,2,4,3,1,1,1,3,2,2,4,3,2,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,2,2,4,3,2,4,3,2,4,3,2,4,3,1,3,2,4,3,2,4,3,0.55
"iRep=353",2,1,1,3,2,4,3,2,4,3,1,3,2,4,3,2,4,3,2,2,1,4,3,2,2,1,3,2,2,4,3,2,4,3,2,2,4,3,1,1,3,1,3,2,1,3,2,4,2,4,2,4,3,2,4,3,1,3,2,2,0.483333333333333
"iRep=354",4,2,4,4,2,4,4,2,4,1,2,4,2,4,2,4,3,1,1,1,3,1,3,1,3,4,2,4,1,2,4,3,1,3,1,2,4,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,4,2,4,2,4,2,2,4,0.4
"iRep=355",1,1,1,1,3,3,2,1,3,1,3,3,3,1,3,3,2,4,2,4,2,4,2,1,3,3,1,1,3,2,1,3,1,1,3,1,1,3,3,3,2,1,3,3,3,1,3,1,3,3,1,3,2,4,2,2,4,3,3,1,0.433333333333333
"iRep=356",1,3,3,2,2,1,3,3,2,4,2,4,1,3,3,3,3,4,2,4,3,3,2,4,3,3,3,3,3,3,2,4,2,4,3,2,4,4,4,4,2,4,1,3,2,4,3,3,2,2,2,4,4,3,2,4,2,4,2,4,0.383333333333333
"iRep=357",1,2,3,1,2,1,4,2,1,4,3,4,2,1,2,1,2,3,1,2,3,4,3,4,3,1,2,3,1,4,3,1,4,2,3,1,4,2,3,4,2,3,1,2,3,1,4,2,3,1,2,3,1,4,2,3,4,2,1,2,0.366666666666667
"iRep=358",1,3,4,2,2,2,2,3,4,2,2,2,2,2,4,2,2,2,2,4,1,3,2,2,2,3,4,2,2,2,2,4,2,4,3,4,1,3,2,2,2,3,4,2,2,3,4,1,3,4,1,3,2,2,4,1,3,2,2,2,0.516666666666667
"iRep=359",4,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,3,3,3,2,4,3,2,4,3,2,4,4,1,1,3,3,3,2,4,4,4,3,3,2,4,3,3,2,3,3,3,2,3,2,4,4,4,3,3,3,0.316666666666667
"iRep=360",2,3,2,3,1,1,4,4,4,1,1,4,1,4,1,4,2,3,2,3,1,1,1,4,1,1,1,4,1,4,3,1,4,4,1,4,2,3,2,3,1,4,3,2,3,2,3,2,3,1,4,1,4,2,3,2,3,2,3,1,0.4
"iRep=361",2,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,2,2,4,4,3,3,1,2,2,2,2,2,2,4,4,2,2,2,4,4,4,4,4,2,3,3,1,4,2,3,3,1,2,2,2,3,1,2,2,2,3,3,1,2,0.45
"iRep=362",4,2,2,2,1,4,2,4,2,3,4,4,2,1,1,2,3,3,2,2,2,2,3,3,3,4,2,2,2,3,4,4,2,2,3,3,3,3,3,3,2,4,2,4,2,2,1,4,2,2,2,3,4,2,2,3,4,4,2,2,0.4
"iRep=363",1,1,1,1,1,1,1,1,3,4,2,2,4,4,2,2,2,2,4,3,4,3,4,2,2,2,4,3,4,2,3,4,2,4,3,4,2,2,2,2,2,4,3,4,2,2,2,2,4,2,2,4,2,2,2,3,4,4,2,4,0.516666666666667
"iRep=364",1,1,1,1,1,2,3,2,3,2,2,3,2,3,2,4,2,3,2,2,2,3,2,3,4,3,2,3,2,3,3,2,3,2,2,2,3,2,2,3,4,3,2,3,2,3,2,4,3,4,2,3,2,4,3,2,3,2,2,2,0.3
"iRep=365",1,2,3,1,2,3,4,3,1,2,2,3,1,2,3,1,2,3,1,2,2,3,1,2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,2,3,1,2,2,3,1,2,3,1,2,2,3,1,4,3,1,2,3,1,0.433333333333333
"iRep=366",3,2,3,2,1,1,4,4,1,1,4,3,2,3,2,1,4,1,4,3,2,3,2,3,2,1,1,4,4,3,2,1,4,3,2,3,2,1,4,4,1,1,4,4,4,1,4,3,2,3,2,3,2,1,4,1,4,4,3,2,0.5
"iRep=367",4,4,4,3,1,2,3,1,2,2,2,3,1,2,2,2,3,1,2,3,1,4,3,1,2,2,3,1,4,4,3,1,4,3,1,4,3,1,3,1,2,3,1,2,2,3,1,4,4,3,1,4,4,4,3,1,2,3,1,2,0.35
"iRep=368",1,3,1,3,1,3,1,2,2,2,2,2,4,3,1,2,2,2,4,3,2,2,2,4,3,4,3,1,3,1,1,3,4,3,1,3,1,3,1,3,2,2,2,2,2,4,3,1,3,1,1,3,1,3,2,2,2,4,3,4,0.4
"iRep=369",2,4,3,4,1,2,4,3,1,1,2,4,2,2,4,3,1,2,2,4,3,4,1,2,2,4,1,1,1,1,2,4,3,4,3,1,1,1,3,1,1,1,1,3,1,1,2,2,4,3,1,3,4,3,1,1,2,2,4,1,0.383333333333333
"iRep=370",2,2,4,4,2,2,2,2,4,3,1,2,2,4,3,1,2,2,2,2,4,2,4,2,4,2,4,3,4,4,2,2,4,3,1,4,2,4,4,2,2,4,4,3,1,1,4,3,1,1,1,4,2,4,2,2,2,4,3,1,0.433333333333333
"iRep=371",3,4,2,3,1,3,3,4,2,4,2,1,3,1,3,3,1,3,3,1,3,1,3,3,3,4,2,4,2,1,3,4,2,1,3,3,4,2,4,2,3,1,3,3,4,2,3,4,4,2,3,1,3,1,3,1,4,2,3,4,0.316666666666667
"iRep=372",1,4,2,3,3,1,4,2,1,4,2,1,4,2,1,4,2,3,3,3,3,3,3,1,4,2,1,4,2,4,2,1,4,2,3,3,3,3,1,4,2,1,4,2,1,4,2,1,4,2,4,2,1,4,2,1,4,2,4,2,0.466666666666667
"iRep=373",2,2,4,3,3,1,4,2,1,1,4,2,1,4,2,2,1,4,3,3,1,4,2,1,4,2,2,3,1,1,4,3,1,4,2,1,4,2,2,3,3,2,2,2,3,3,3,2,4,2,1,1,1,1,4,2,3,3,3,2,0.45
"iRep=374",4,2,3,1,3,1,3,1,2,3,1,3,1,1,3,3,1,1,3,1,1,3,1,1,1,3,1,4,2,3,1,3,1,3,4,2,3,1,3,1,3,1,1,1,3,1,4,2,3,1,1,1,4,2,3,4,2,3,1,3,0.366666666666667
"iRep=375",1,2,2,3,4,1,2,2,2,3,4,1,2,2,2,3,4,1,2,3,3,4,1,2,2,2,2,2,3,4,1,2,3,4,1,2,3,3,3,3,4,1,2,3,4,3,3,4,1,2,3,3,4,1,2,3,4,1,2,3,0.4
"iRep=376",1,3,1,1,3,4,2,1,3,1,3,1,3,1,3,1,2,2,3,4,2,1,3,1,3,1,3,4,2,1,3,1,1,3,1,2,2,2,2,1,3,4,2,2,1,3,4,3,4,4,2,2,2,2,2,1,3,1,3,1,0.5
"iRep=377",2,2,4,4,2,2,2,2,4,4,2,4,1,4,4,4,1,3,1,3,1,3,2,2,2,4,2,2,4,2,4,2,2,2,4,1,3,1,3,1,3,1,3,2,2,2,2,4,2,2,2,4,2,4,4,4,2,2,2,2,0.416666666666667
"iRep=378",4,4,2,2,3,1,2,2,2,3,1,4,2,2,3,1,4,2,3,1,2,3,1,2,2,2,3,1,4,1,2,3,1,4,2,2,2,3,1,4,1,2,3,1,4,1,4,2,3,1,2,3,1,2,3,1,4,2,2,2,0.45
"iRep=379",4,3,4,1,4,3,3,3,3,3,4,1,1,1,2,3,3,3,4,1,1,4,4,4,4,1,2,4,1,2,4,3,3,3,4,1,4,3,4,3,2,3,3,4,4,1,3,4,1,2,3,3,3,2,3,4,4,3,3,3,0.333333333333333
"iRep=380",2,1,2,1,3,3,1,2,1,3,3,3,4,4,4,4,4,2,3,3,3,1,2,1,2,1,2,1,2,4,4,2,3,3,3,3,1,2,1,2,2,4,2,1,2,4,2,4,4,2,1,3,3,3,4,4,4,4,2,4,0.383333333333333
"iRep=381",3,4,1,3,4,3,4,3,4,1,4,1,4,1,3,4,1,4,1,2,1,3,1,3,4,1,2,1,4,1,3,1,2,1,2,1,3,4,3,1,4,3,4,1,4,3,1,2,1,3,4,3,4,1,4,3,1,2,1,2,0.266666666666667
"iRep=382",4,4,3,1,4,4,4,3,1,2,3,2,3,3,1,2,4,4,3,2,3,2,4,4,3,3,2,4,4,4,1,4,3,2,3,3,3,3,3,3,1,4,3,3,3,1,2,2,3,2,2,3,3,3,3,3,3,3,3,2,0.483333333333333
"iRep=383",4,2,4,4,2,4,1,1,3,2,4,4,1,3,2,1,1,3,2,1,3,2,4,1,3,2,4,4,4,1,3,2,4,1,1,3,2,4,1,3,2,4,1,1,3,2,4,4,1,3,2,4,2,4,1,3,2,4,1,3,0.333333333333333
"iRep=384",3,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,3,4,3,1,2,2,2,2,3,1,2,2,2,2,2,2,2,3,4,1,2,2,2,2,2,3,4,4,4,3,4,3,0.416666666666667
"iRep=385",4,3,4,3,1,3,4,2,1,1,4,3,4,3,4,2,1,3,4,2,1,4,3,4,3,4,2,1,1,4,3,4,3,1,1,1,4,3,1,1,3,1,3,1,3,4,3,3,1,4,2,1,1,1,4,3,1,4,2,1,0.316666666666667
"iRep=386",4,3,2,3,2,3,2,4,4,3,2,4,3,2,1,3,2,4,4,3,2,4,3,2,4,4,2,1,1,3,2,1,1,1,3,4,2,2,1,3,4,3,2,2,2,1,3,2,3,2,4,3,2,4,2,1,3,2,4,3,0.45
"iRep=387",4,4,2,3,1,4,2,3,1,3,3,1,4,4,2,3,1,4,4,4,2,3,1,1,4,2,3,1,4,4,2,3,1,3,1,3,1,3,3,1,4,2,3,1,3,1,3,1,4,2,3,1,1,3,1,1,4,2,3,1,0.616666666666667
"iRep=388",1,3,1,2,4,4,3,1,2,2,2,4,1,3,1,3,1,3,1,4,3,1,4,4,3,1,3,2,4,3,2,4,3,1,4,3,2,2,2,2,2,2,4,4,4,3,1,2,2,2,2,2,4,3,1,3,1,2,2,4,0.4
"iRep=389",1,4,1,1,4,1,4,1,4,1,4,2,2,2,3,4,1,4,2,3,4,2,3,4,1,4,1,1,4,2,2,3,4,1,4,1,4,2,2,3,4,1,1,4,2,3,4,2,3,4,1,4,3,4,1,4,1,4,2,3,0.266666666666667
"iRep=390",1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,3,3,4,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,1,2,4,1,2,4,4,4,1,2,3,3,3,3,3,0.316666666666667
"iRep=391",4,3,3,1,2,2,2,2,4,2,2,4,2,2,2,2,4,3,3,1,4,3,3,3,4,4,2,4,2,4,4,2,2,2,4,2,2,4,4,4,2,2,4,4,2,2,2,2,4,4,4,2,4,3,3,1,4,4,3,3,0.366666666666667
"iRep=392",2,4,2,4,3,3,3,1,1,2,4,2,4,3,3,1,2,4,2,4,4,3,1,1,2,4,3,1,2,4,3,1,2,4,4,3,1,2,4,2,4,2,4,3,3,1,1,2,4,3,3,3,1,2,4,3,3,1,1,1,0.516666666666667
"iRep=393",4,3,4,3,4,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,2,2,4,3,4,1,2,2,2,2,2,2,2,2,2,2,4,3,4,3,4,3,1,1,1,2,2,2,2,2,2,2,2,4,0.516666666666667
"iRep=394",2,3,2,2,2,3,4,4,4,4,4,4,4,4,1,1,2,1,2,2,1,2,2,1,1,2,2,3,4,4,1,2,2,1,3,2,2,2,1,2,2,2,3,2,3,2,3,2,2,3,2,2,1,2,3,2,2,2,2,2,0.5
"iRep=395",2,3,1,2,3,2,3,2,4,4,4,3,2,3,1,2,4,3,2,3,2,3,2,4,4,4,4,4,3,1,2,4,3,1,2,4,3,2,4,3,2,3,2,4,4,4,3,2,4,4,3,1,2,3,2,3,2,4,3,2,0.35
"iRep=396",4,3,3,4,3,1,4,3,1,4,3,1,2,2,2,1,2,4,3,1,4,2,2,4,3,1,2,4,3,4,3,4,3,1,3,1,2,1,4,3,3,4,3,4,3,3,1,2,4,3,4,3,4,3,4,3,4,3,4,3,0.466666666666667
"iRep=397",4,3,4,3,2,3,2,2,1,4,3,2,1,4,4,3,4,4,3,2,3,4,3,2,3,4,3,1,4,1,3,2,2,2,3,4,1,4,1,3,2,2,2,3,4,3,4,3,2,3,1,4,3,2,2,3,2,3,4,3,0.45
"iRep=398",4,1,3,3,3,2,2,4,3,2,2,4,1,3,3,2,2,2,2,2,4,1,4,1,3,2,4,1,2,4,1,3,3,3,3,3,3,3,3,3,2,2,4,3,2,2,2,2,2,2,2,2,4,1,2,4,1,3,3,2,0.483333333333333
"iRep=399",1,4,2,3,4,1,4,1,4,1,4,1,1,4,2,3,4,2,2,2,3,4,1,2,3,4,2,3,4,2,2,3,4,1,4,2,3,4,1,1,4,2,3,2,2,3,4,2,3,2,3,2,2,2,3,4,1,1,1,4,0.416666666666667
"iRep=400",2,4,3,1,3,4,3,4,3,1,2,4,3,4,3,4,3,4,3,2,4,3,4,3,2,4,3,4,3,1,3,2,4,3,2,4,3,1,3,4,3,4,3,2,4,3,1,3,2,4,3,4,1,3,1,3,4,3,1,3,0.516666666666667
"iRep=401",3,4,3,4,2,2,2,2,2,2,4,3,3,4,2,4,3,4,3,3,2,1,1,2,2,2,1,1,2,3,4,2,1,2,1,4,2,4,2,1,1,2,2,2,4,2,2,2,4,2,2,2,4,3,2,2,2,2,2,2,0.516666666666667
"iRep=402",1,1,3,1,3,2,4,3,2,4,3,2,4,2,4,3,2,4,3,2,1,3,2,4,3,2,4,3,2,1,1,3,4,3,4,3,2,4,2,4,2,1,3,2,4,3,2,4,3,1,3,2,4,3,4,3,2,4,3,2,0.483333333333333
"iRep=403",1,2,1,4,3,4,3,4,1,2,1,2,1,3,4,3,4,3,4,3,4,1,3,4,1,3,4,2,1,3,4,3,4,1,3,4,3,4,1,3,4,3,4,3,4,1,3,4,3,4,1,3,4,2,1,2,1,3,4,3,0.3
"iRep=404",3,1,1,3,4,2,3,1,1,1,3,4,4,2,2,3,4,2,4,4,4,4,2,4,2,3,2,3,1,1,1,3,4,2,4,4,4,2,2,3,2,3,1,3,2,4,4,2,3,1,3,1,1,3,2,2,3,4,4,2,0.35
"iRep=405",2,2,3,2,3,1,4,3,1,2,3,2,3,2,3,4,3,1,2,3,1,1,2,3,2,3,1,2,3,2,2,3,1,4,4,3,1,4,4,4,4,4,4,4,4,4,4,3,1,2,2,3,2,3,4,4,3,2,3,1,0.45
"iRep=406",1,4,4,4,4,3,2,1,3,3,3,2,1,3,2,1,4,3,3,3,3,3,3,2,3,3,2,1,4,3,2,3,3,2,3,2,3,2,3,2,1,3,2,3,3,2,1,4,4,3,3,2,3,2,3,2,1,4,3,3,0.4
"iRep=407",3,1,4,2,2,2,4,3,1,1,4,2,2,2,2,2,4,3,4,3,4,3,4,3,1,4,3,1,2,4,3,4,3,1,3,1,4,2,2,2,2,2,2,4,3,4,2,2,2,2,2,2,2,4,3,1,2,2,2,2,0.533333333333333
"iRep=408",2,3,4,1,3,4,1,3,4,4,4,1,1,3,4,2,3,4,2,2,3,4,2,4,1,1,3,4,2,4,1,1,3,4,2,1,3,4,2,4,1,3,4,4,1,3,4,2,1,3,4,1,3,4,1,3,4,4,2,4,0.433333333333333
"iRep=409",2,1,1,2,1,3,2,4,2,1,1,3,2,1,3,2,1,3,3,2,4,2,4,3,2,2,1,1,3,2,1,3,2,1,3,2,4,4,3,3,2,1,3,2,4,2,2,1,3,2,1,1,3,4,4,3,2,1,3,3,0.433333333333333
"iRep=410",2,3,4,4,4,4,2,3,4,2,3,1,4,2,3,2,3,3,4,2,3,4,2,3,3,4,4,1,4,4,4,4,2,3,4,4,2,3,4,2,1,4,2,3,4,2,3,3,4,4,2,3,4,2,3,4,4,4,2,3,0.266666666666667
"iRep=411",3,1,4,2,3,2,3,1,4,2,3,1,4,4,4,2,3,1,1,1,2,3,2,3,1,4,2,3,2,3,2,3,4,4,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,4,4,4,2,3,2,3,1,1,0.466666666666667
"iRep=412",4,3,2,4,3,2,3,2,3,2,3,2,1,1,4,3,4,4,3,1,1,1,4,2,3,2,3,4,3,2,3,2,1,4,3,2,3,2,3,1,4,3,1,2,3,2,3,2,4,2,4,3,2,1,4,2,3,2,3,1,0.483333333333333
