"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=267",265.549058494739,280.209470430294,272.732818224602,302.053642095712,277.899468379839,326.069393310947,2,2
"iRep=268",270.72100695077,285.381418886324,275.65394294896,304.97476682007,289.747136419183,337.917061350291,2,2
"iRep=269",272.602123853901,287.262535789456,276.718212975941,306.03903684705,281.840973653366,330.010898584474,2,2
"iRep=270",267.723295417348,282.383707352903,273.465378398864,302.786202269973,282.414993385092,330.5849183162,2,2
"iRep=271",251.418207617345,266.078619552899,261.375924600555,290.696748471665,261.711763960708,309.881688891816,2,2
"iRep=272",264.85636837758,279.516780313135,274.942919436235,304.263743307345,284.949511337806,333.119436268915,2,2
"iRep=273",274.343025920336,289.00343785589,283.915084034633,313.235907905743,283.362282278586,331.532207209694,2,2
"iRep=274",230.218706972088,244.879118907642,234.744040339422,264.064864210531,241.348766300921,289.518691232029,2,2
"iRep=275",249.362700345759,264.023112281314,261.480775198221,290.80159906933,253.83758106922,302.007506000328,2,2
"iRep=276",281.450177634917,296.110589570471,291.009531009503,320.330354880612,306.074004821856,354.243929752964,2,2
"iRep=277",275.23311159218,289.893523527735,279.019934508034,308.340758379144,279.108960456563,327.278885387671,2,2
"iRep=278",270.105364997427,284.765776932982,272.426181730719,301.747005601828,282.293822594925,330.463747526033,2,2
"iRep=279",254.529251906559,269.189663842113,258.533967531011,287.854791402121,269.448485744899,317.618410676007,2,2
"iRep=280",272.63294310339,287.293355038945,278.792930598699,308.113754469808,287.31553849164,335.485463422749,2,2
"iRep=281",279.572448764175,294.232860699729,285.892232647095,315.213056518204,293.133268077577,341.303193008685,2,2
"iRep=282",285.847826858187,300.508238793742,283.215587703233,312.536411574342,298.538671637976,346.708596569085,3,2
"iRep=283",247.352334092096,262.012746027651,245.879459680679,275.200283551788,251.457733806877,299.627658737986,3,2
"iRep=284",268.950506476935,283.61091841249,279.828777010803,309.149600881913,287.803937551063,335.973862482171,2,2
"iRep=285",260.797665476314,275.458077411869,268.996039309342,298.316863180451,274.680898025175,322.850822956283,2,2
"iRep=286",274.169792246844,288.830204182399,283.75678774052,313.07761161163,296.977155213874,345.147080144983,2,2
"iRep=287",263.3709761842,278.031388119755,263.598344010595,292.919167881704,282.620773783414,330.790698714522,2,2
"iRep=288",278.699852441128,293.360264376683,284.066545007914,313.387368879024,297.745350303822,345.91527523493,2,2
"iRep=289",276.034732520092,290.695144455647,281.606668281463,310.927492152572,284.264101327062,332.434026258171,2,2
"iRep=290",255.614350061344,270.274761996899,260.779330609996,290.100154481106,270.022289642283,318.192214573392,2,2
"iRep=291",266.038559173364,280.698971108919,273.620925826584,302.941749697694,278.61338376645,326.783308697558,2,2
"iRep=292",262.403388603209,277.063800538763,267.676931007883,296.997754878993,282.103277247023,330.273202178131,2,2
"iRep=293",279.343473281596,294.003885217151,278.994686729255,308.315510600365,283.467725827222,331.63765075833,3,2
"iRep=294",271.035006923517,285.695418859072,280.800069636538,310.120893507648,285.719463215904,333.889388147012,2,2
"iRep=295",261.115338877461,275.775750813016,269.317881271427,298.638705142536,280.776114930016,328.946039861125,2,2
"iRep=296",264.631540762118,279.291952697672,268.159889552134,297.480713423243,281.042209943301,329.212134874409,2,2
"iRep=297",257.665732106469,272.326144042024,267.581297925494,296.902121796603,273.406337029608,321.576261960717,2,2
"iRep=298",264.202908561824,278.863320497379,269.461923658053,298.782747529163,279.118985912244,327.288910843352,2,2
"iRep=299",273.965392704484,288.625804640039,277.91485235817,307.23567622928,293.210565130913,341.380490062021,2,2
"iRep=300",251.546602116052,266.207014051606,258.115789708739,287.436613579848,269.398776229604,317.568701160713,2,2
"iRep=301",251.821351478571,266.481763414126,256.80281170535,286.123635576459,263.184518819323,311.354443750432,2,2
"iRep=302",262.265317342979,276.925729278533,271.831025814466,301.151849685576,282.680051787077,330.849976718185,2,2
"iRep=303",243.075040286032,257.735452221587,246.410851637187,275.731675508296,260.917893920988,309.087818852096,2,2
"iRep=304",261.55633931172,276.216751247274,266.064853191945,295.385677063054,275.074655495561,323.244580426669,2,2
"iRep=305",256.855474211446,271.515886147001,264.940968878932,294.261792750042,252.478185876279,300.648110807388,4,2
"iRep=306",246.058737813012,260.719149748567,243.557231376818,272.878055247927,261.303827411627,309.473752342735,3,2
"iRep=307",250.774548462773,265.434960398327,260.906385696433,290.227209567542,271.091474745135,319.261399676243,2,2
"iRep=308",281.257546208554,295.917958144109,282.597746581533,311.918570452643,284.233095458882,332.403020389991,2,2
"iRep=309",254.835130436207,269.495542371762,263.209756933573,292.530580804682,273.208141646726,321.378066577834,2,2
"iRep=310",212.13389725477,226.794309190325,223.691552915385,253.012376786494,219.381050794479,267.550975725588,2,2
"iRep=311",286.668638384544,301.329050320099,286.442707182611,315.763531053721,299.21565899934,347.385583930449,3,2
"iRep=312",254.420577961916,269.080989897471,262.481720387342,291.802544258452,271.141994188701,319.311919119809,2,2
"iRep=313",274.616076890382,289.276488825937,280.392229646967,309.713053518076,284.414518192548,332.584443123656,2,2
"iRep=314",263.689623167731,278.350035103286,271.714099811975,301.034923683084,282.262329852378,330.432254783486,2,2
"iRep=315",250.474250433493,265.134662369048,242.685231564804,272.006055435913,252.825002756891,300.994927688,3,2
"iRep=316",253.220925269371,267.881337204926,264.507723501502,293.828547372611,272.0123620867,320.182287017808,2,2
"iRep=317",280.059884096593,294.720296032147,285.857563647585,315.178387518694,290.038750944379,338.208675875487,2,2
"iRep=318",289.68378228894,304.344194224495,298.539468499725,327.860292370834,304.164734860116,352.334659791224,2,2
"iRep=319",274.444284436028,289.104696371583,277.561219497584,306.882043368693,295.329867006819,343.499791937928,2,2
"iRep=320",254.840242370437,269.500654305991,261.088553489298,290.409377360408,266.639691949303,314.809616880412,2,2
"iRep=321",266.742494053239,281.402905988794,275.903317206043,305.224141077153,283.158947355015,331.328872286123,2,2
"iRep=322",249.122324063112,263.782735998667,238.009537230428,267.330361101537,245.133144903792,293.3030698349,3,2
"iRep=323",274.990053292649,289.650465228204,267.271219227543,296.592043098652,278.640974126329,326.810899057437,3,2
"iRep=324",238.019925867618,252.680337803173,243.495215594039,272.816039465149,257.541285010065,305.711209941173,2,2
"iRep=325",261.131234065889,275.791646001444,269.887074812639,299.207898683749,270.588577805278,318.758502736387,2,2
"iRep=326",269.422532549909,284.082944485463,269.434035089265,298.754858960375,272.998756275338,321.168681206446,2,2
"iRep=327",263.303866484743,277.964278420298,267.298396364396,296.619220235506,275.278647000379,323.448571931488,2,2
"iRep=328",272.000650363649,286.661062299204,283.651478604495,312.972302475604,297.339133549284,345.509058480392,2,2
"iRep=329",258.324276376441,272.984688311996,264.689451427478,294.010275298587,277.68066365305,325.850588584159,2,2
"iRep=330",218.070687348641,232.731099284196,219.059869010277,248.380692881386,224.212024509262,272.38194944037,2,2
"iRep=331",274.592393288913,289.252805224468,278.129394173141,307.45021804425,281.866598428007,330.036523359116,2,2
"iRep=332",217.238282820133,231.898694755687,220.509256345032,249.830080216141,227.726866347235,275.896791278343,2,2
"iRep=333",276.301398861468,290.961810797023,284.754816781594,314.075640652703,292.99666788429,341.166592815398,2,2
"iRep=334",258.780356878672,273.440768814227,262.188121908653,291.508945779763,277.797472981887,325.967397912996,2,2
"iRep=335",267.313038558998,281.973450494553,276.327885437207,305.648709308316,279.623276271837,327.793201202945,2,2
"iRep=336",266.986313913264,281.646725848819,275.34841108431,304.66923495542,285.051838606045,333.221763537153,2,2
"iRep=337",273.544300661853,288.204712597407,278.579899483251,307.90072335436,292.909001078713,341.078926009821,2,2
"iRep=338",262.109953270449,276.770365206004,269.303304772035,298.624128643144,273.67817419503,321.848099126138,2,2
"iRep=339",262.854326768968,277.514738704523,268.873081094369,298.193904965478,277.386920393106,325.556845324214,2,2
"iRep=340",250.9599362394,265.620348174955,257.78774530499,287.108569176099,259.016189340588,307.186114271696,2,2
"iRep=341",286.524236776429,301.184648711984,293.970842360287,323.291666231396,303.020425020154,351.190349951262,2,2
"iRep=342",266.852311348988,281.512723284543,274.261373081049,303.582196952158,285.542808047686,333.712732978795,2,2
"iRep=343",225.815573641127,240.475985576682,229.607688238299,258.928512109409,226.785505408068,274.955430339176,2,2
"iRep=344",253.620076978278,268.280488913833,262.523418430023,291.844242301132,273.106180642032,321.27610557314,2,2
"iRep=345",250.653890952826,265.31430288838,255.591396778612,284.912220649721,267.164144234363,315.334069165471,2,2
"iRep=346",261.386641614215,276.04705354977,269.298605985996,298.619429857105,274.457032307535,322.626957238643,2,2
"iRep=347",267.605336756495,282.26574869205,276.359583029317,305.680406900427,284.118458379172,332.28838331028,2,2
"iRep=348",247.586389387558,262.246801323113,257.510304021831,286.83112789294,262.552804001964,310.722728933072,2,2
"iRep=349",286.803965445783,301.464377381337,296.371047251233,325.691871122342,306.423525886087,354.593450817195,2,2
"iRep=350",217.641296559414,232.301708494969,223.540450501663,252.861274372773,223.550418758205,271.720343689313,2,2
"iRep=351",265.542071081539,280.202483017094,275.559674370165,304.880498241274,282.837877610269,331.007802541377,2,2
"iRep=352",238.367524462706,253.027936398261,242.664329125286,271.985152996396,255.014783408435,303.184708339543,2,2
"iRep=353",251.009806301657,265.670218237211,261.067325922289,290.388149793398,266.232416925113,314.402341856221,2,2
"iRep=354",281.625815823849,296.286227759403,282.706520459779,312.027344330889,290.210684292491,338.380609223599,2,2
"iRep=355",268.073827822647,282.734239758202,271.350639649025,300.671463520134,280.947794737742,329.117719668851,2,2
"iRep=356",250.217268495887,264.877680431442,247.842183713369,277.163007584479,269.374179598506,317.544104529614,3,2
"iRep=357",232.046674290692,246.707086226247,241.617772639108,270.938596510218,253.443205578002,301.613130509111,2,2
"iRep=358",270.895954407671,285.556366343226,274.129824007529,303.450647878638,288.786225429159,336.956150360267,2,2
"iRep=359",269.862325168107,284.522737103662,277.189604105221,306.51042797633,285.83857388008,334.008498811188,2,2
"iRep=360",265.373010204215,280.03342213977,274.730996272882,304.051820143991,280.974918498883,329.144843429992,2,2
"iRep=361",265.120744112678,279.781156048233,273.748027892151,303.06885176326,277.274386212258,325.444311143366,2,2
"iRep=362",274.289437637227,288.949849572781,281.493208046835,310.814031917945,292.54836343551,340.718288366618,2,2
"iRep=363",282.243283953721,296.903695889276,289.499598527696,318.820422398805,288.930696651973,337.100621583081,2,2
"iRep=364",268.754733868272,283.415145803827,273.156689048611,302.477512919721,282.562750441853,330.732675372961,2,2
"iRep=365",249.518173337909,264.178585273464,250.585420086296,279.906243957405,241.513467729724,289.683392660832,4,2
"iRep=366",264.479428917943,279.139840853498,273.788770696956,303.109594568066,279.32935904669,327.499283977798,2,2
"iRep=367",261.052131935857,275.712543871412,260.069654048848,289.390477919957,262.763937856542,310.93386278765,3,2
"iRep=368",228.58460181973,243.245013755285,237.162074289224,266.482898160334,249.918133077464,298.088058008573,2,2
"iRep=369",236.924230749245,251.5846426848,244.341161131163,273.661985002272,259.389667637967,307.559592569075,2,2
"iRep=370",243.650287624034,258.310699559589,251.636164428564,280.956988299673,262.386979744806,310.556904675915,2,2
"iRep=371",275.790336024138,290.450747959693,274.345287865572,303.666111736681,282.484112949636,330.654037880744,3,2
"iRep=372",248.741728909113,263.402140844668,260.48992853263,289.81075240374,263.668715342731,311.83864027384,2,2
"iRep=373",270.484061457675,285.14447339323,278.084381467435,307.405205338545,280.878544074339,329.048469005448,2,2
"iRep=374",251.607533591617,266.267945527172,256.584818397884,285.905642268993,267.615966863134,315.785891794243,2,2
"iRep=375",286.429831875573,301.090243811128,292.823068056432,322.143891927542,301.230569655862,349.40049458697,2,2
"iRep=377",230.570656183512,245.231068119067,221.446295545073,250.767119416182,236.734062976316,284.903987907424,3,2
"iRep=378",270.027446926083,284.687858861638,279.311344548462,308.632168419572,281.106131828811,329.276056759919,2,2
"iRep=379",279.315047029865,293.975458965419,286.726674473097,316.047498344207,285.505459714864,333.675384645973,2,2
"iRep=380",271.182458724666,285.842870660221,275.352776732545,304.673600603654,277.82502932786,325.994954258968,2,2
"iRep=381",257.707943351098,272.368355286653,261.943551792519,291.264375663628,264.01295046134,312.182875392448,2,2
"iRep=382",276.122932398278,290.783344333833,281.470079158549,310.790903029659,289.530642549096,337.700567480204,2,2
"iRep=383",267.88891993127,282.549331866825,276.912002084813,306.232825955922,288.002675944287,336.172600875396,2,2
"iRep=384",254.667051075391,269.327463010946,248.995140996702,278.315964867811,265.876363913754,314.046288844863,3,2
"iRep=385",249.159612581255,263.82002451681,244.66075220644,273.981576077549,251.993481299809,300.163406230917,3,2
"iRep=386",258.234804875379,272.895216810934,269.377913895794,298.698737766903,263.826150215473,311.996075146581,2,2
"iRep=387",256.587916614466,271.248328550021,266.125654065788,295.446477936898,277.908326208288,326.078251139396,2,2
"iRep=388",262.013606821627,276.674018757182,269.096147747868,298.416971618977,274.45009685192,322.620021783029,2,2
"iRep=389",259.958884348247,274.619296283802,267.078427831126,296.399251702236,266.6974346636,314.867359594708,2,2
"iRep=390",247.431957819893,262.092369755448,254.67032412273,283.991147993839,268.088186017676,316.258110948784,2,2
"iRep=391",243.886130906753,258.546542842308,252.913773174121,282.23459704523,260.305000572663,308.474925503771,2,2
"iRep=392",255.681937260014,270.342349195569,261.706899337167,291.027723208276,263.98007616895,312.150001100058,2,2
"iRep=393",235.962436981066,250.62284891662,234.909263018733,264.230086889842,245.535556806778,293.705481737886,3,2
"iRep=394",246.237703128835,260.89811506439,247.90619916622,277.227023037329,261.414010034452,309.583934965561,2,2
"iRep=395",267.290342395083,281.950754330638,276.655963528947,305.976787400057,286.581086077266,334.751011008374,2,2
"iRep=396",277.362288449816,292.02270038537,281.123553080166,310.444376951275,297.825975853598,345.995900784706,2,2
"iRep=397",250.690760792607,265.351172728162,259.281207472406,288.602031343515,264.613055914374,312.782980845482,2,2
"iRep=398",274.345583152763,289.005995088318,279.398652878074,308.719476749183,293.155570403426,341.325495334535,2,2
"iRep=399",267.377471556926,282.037883492481,275.103280686705,304.424104557815,280.252644180374,328.422569111483,2,2
"iRep=400",248.901944939724,263.562356875279,252.047836233506,281.368660104616,261.838189973625,310.008114904733,2,2
"iRep=401",251.805458838073,266.465870773628,253.788110111286,283.108933982395,267.854246343701,316.024171274809,2,2
"iRep=402",276.612005671358,291.272417606912,270.0735916354,299.394415506509,281.748506210896,329.918431142005,3,2
"iRep=404",285.947173218591,300.607585154146,291.546169337549,320.866993208658,307.288930770932,355.45885570204,2,2
"iRep=405",251.143803915701,265.804215851256,259.217341660029,288.538165531138,273.088155520612,321.25808045172,2,2
"iRep=406",277.929875683343,292.590287618897,277.916773663172,307.237597534282,288.239471460482,336.40939639159,3,2
"iRep=407",257.736737043853,272.397148979408,267.175944043277,296.496767914387,265.944866789734,314.114791720843,2,2
"iRep=408",278.917368196634,293.577780132188,284.78768370177,314.10850757288,289.812236458424,337.982161389532,2,2
"iRep=409",280.191416230342,294.851828165897,284.304987892909,313.625811764018,288.149913235762,336.31983816687,2,2
"iRep=411",291.789458901939,306.449870837494,295.272010400958,324.592834272067,299.729433913132,347.89935884424,2,2
"iRep=412",240.004098583452,254.664510519007,245.079282795737,274.400106666847,256.49897642553,304.668901356638,2,2
"iRep=413",219.826723599191,234.487135534745,230.316402049447,259.637225920556,238.078304070941,286.248229002049,2,2
"iRep=414",265.137309401149,279.797721336704,273.410822774783,302.731646645893,272.278142022816,320.448066953924,2,2
"iRep=415",291.267234751254,305.927646686808,299.904024815518,329.224848686628,312.751831467387,360.921756398495,2,2
"iRep=416",255.920625396156,270.581037331711,258.663891186086,287.984715057196,266.075401809154,314.245326740262,2,2
"iRep=417",250.317402409299,264.977814344854,256.88287473473,286.20369860584,260.94018485342,309.110109784528,2,2
"iRep=418",259.50442047346,274.164832409015,268.311531473589,297.632355344698,273.387598400251,321.557523331359,2,2
"iRep=419",265.106771369113,279.767183304667,269.944033928446,299.264857799556,274.848847478746,323.018772409855,2,2
"iRep=420",262.082650453203,276.743062388758,270.087227131571,299.408051002681,280.385122414368,328.555047345477,2,2
"iRep=421",263.667722898821,278.328134834375,273.916331727295,303.237155598405,281.685930967695,329.855855898804,2,2
"iRep=422",258.033356508114,272.693768443668,266.782049868433,296.102873739543,270.510962723964,318.680887655072,2,2
"iRep=423",262.098917058318,276.759328993873,265.009706513667,294.330530384777,274.941248719916,323.111173651024,2,2
"iRep=424",248.034185974614,262.694597910169,251.981874650335,281.302698521445,263.87169925902,312.041624190128,2,2
"iRep=425",263.525561933807,278.185973869362,271.958013883078,301.278837754187,271.446957163986,319.616882095095,2,2
"iRep=426",251.198342966826,265.858754902381,260.219042379506,289.539866250616,272.405273401147,320.575198332255,2,2
"iRep=427",263.304902852168,277.965314787722,273.261799069349,302.582622940459,279.864782049223,328.034706980332,2,2
"iRep=428",266.280766322182,280.941178257737,269.616339372107,298.937163243216,274.472322447558,322.642247378666,2,2
"iRep=429",263.987701806858,278.648113742412,271.211873642781,300.532697513891,282.137882213832,330.307807144941,2,2
"iRep=430",263.789049250485,278.449461186039,267.99753253666,297.31835640777,274.748282962173,322.918207893281,2,2
"iRep=431",272.475914903156,287.136326838711,279.415296143815,308.736120014925,280.193645080043,328.363570011151,2,2
"iRep=432",262.750728799686,277.411140735241,272.997577169653,302.318401040762,273.284993119925,321.454918051033,2,2
"iRep=433",221.487145035691,236.147556971246,224.055841324502,253.376665195611,220.455607355823,268.625532286931,4,2
"iRep=434",257.578872484878,272.239284420433,264.665872413853,293.986696284962,271.580743372464,319.750668303572,2,2
"iRep=435",257.691752556006,272.35216449156,259.021264708477,288.342088579587,264.630505455501,312.800430386609,2,2
"iRep=436",262.876590930525,277.53700286608,267.492735242646,296.813559113755,274.458467849906,322.628392781014,2,2
"iRep=437",254.627912086004,269.288324021559,263.124668205898,292.445492077007,263.065046876766,311.234971807874,2,2
"iRep=438",252.912022598662,267.572434534217,260.826142626135,290.146966497244,259.620897617145,307.790822548254,2,2
"iRep=439",235.471277576561,250.131689512116,245.047799381175,274.368623252285,253.75075717297,301.920682104078,2,2
"iRep=440",253.942796156875,268.60320809243,257.390534055933,286.711357927042,265.276088374418,313.446013305526,2,2
"iRep=441",289.021724450122,303.682136385677,293.505848590526,322.826672461636,289.152286192989,337.322211124097,2,2
"iRep=442",273.648455266717,288.308867202271,281.690597446691,311.011421317801,287.511057886626,335.680982817734,2,2
"iRep=443",266.621799620615,281.282211556169,277.229475012937,306.550298884046,288.106866007752,336.27679093886,2,2
"iRep=445",261.522330072652,276.182742008206,268.69997780225,298.020801673359,275.262183822927,323.432108754036,2,2
"iRep=446",251.25050330875,265.910915244305,260.553908479383,289.874732350493,273.398582054298,321.568506985406,2,2
"iRep=447",241.170034478897,255.830446414452,242.729148742796,272.049972613905,253.1677901431,301.337715074208,2,2
"iRep=448",232.419314997321,247.079726932876,242.660371015985,271.981194887094,249.590672952397,297.760597883505,2,2
"iRep=449",273.089236042754,287.749647978309,277.565170857264,306.885994728373,291.68490659852,339.854831529629,2,2
"iRep=450",254.255782847946,268.916194783501,260.21866741854,289.539491289649,264.577831720264,312.747756651372,2,2
"iRep=451",274.164511662528,288.824923598083,285.186189914297,314.507013785406,290.592694410504,338.762619341612,2,2
"iRep=452",277.959393205861,292.619805141416,285.481411487295,314.802235358404,282.075977652004,330.245902583112,2,2
"iRep=453",289.37084784125,304.031259776805,300.782152453734,330.102976324843,299.513488532414,347.683413463522,2,2
"iRep=454",250.238431220601,264.898843156156,253.640024795208,282.960848666318,254.301706335849,302.471631266958,2,2
"iRep=455",269.892518873163,284.552930808718,276.2376379595,305.55846183061,289.160443928557,337.330368859666,2,2
"iRep=456",268.362086435278,283.022498370832,276.173024430005,305.493848301115,268.564350049539,316.734274980647,2,2
"iRep=457",251.128586472914,265.788998408469,258.726963503678,288.047787374787,268.30144288881,316.471367819918,2,2
"iRep=458",255.43773069637,270.098142631925,265.038447024582,294.359270895691,268.415855406139,316.585780337248,2,2
"iRep=459",270.024775050035,284.68518698559,275.124882723517,304.445706594627,283.260157440898,331.430082372007,2,2
"iRep=460",261.431484724981,276.091896660536,268.433773415263,297.754597286373,278.587998891408,326.757923822516,2,2
"iRep=461",255.678701017627,270.339112953181,251.992662025009,281.313485896118,266.997421600176,315.167346531284,3,2
"iRep=462",256.967546874294,271.627958809849,264.835195288903,294.156019160012,274.451066660223,322.620991591331,2,2
"iRep=463",265.119306265451,279.779718201005,273.095487576486,302.416311447595,287.478644302666,335.648569233775,2,2
"iRep=464",229.57688273123,244.237294666785,224.065426027824,253.386249898934,234.250969568448,282.420894499557,3,2
"iRep=465",242.26286425653,256.923276192084,248.705373227101,278.02619709821,254.906396559404,303.076321490512,2,2
"iRep=466",296.467381877213,311.127793812768,299.883096118149,329.203919989258,311.297830441211,359.467755372319,2,2
"iRep=467",272.778569921352,287.438981856906,279.238355565996,308.559179437106,279.327168055416,327.497092986524,2,2
"iRep=468",255.506592234668,270.167004170222,264.574197379517,293.895021250627,272.199199192862,320.36912412397,2,2
"iRep=469",264.74013645124,279.400548386794,268.940854095189,298.261677966299,273.778408956853,321.948333887961,2,2
"iRep=470",258.878584805144,273.538996740699,264.861193384393,294.182017255502,279.566503112315,327.736428043423,2,2
"iRep=471",241.370112414356,256.030524349911,245.49220870814,274.813032579249,240.737120965206,288.907045896314,4,2
"iRep=472",252.31792266889,266.978334604445,251.35698686272,280.67781073383,261.359387239304,309.529312170412,3,2
"iRep=473",289.04547176843,303.705883703985,297.961290308831,327.282114179941,293.693197007032,341.863121938141,2,2
"iRep=474",245.762204812344,260.422616747899,252.383967346758,281.704791217867,262.490653368094,310.660578299202,2,2
"iRep=475",246.751733441779,261.412145377333,248.446004458233,277.766828329342,254.360571498467,302.530496429576,2,2
"iRep=476",282.951110857909,297.611522793464,292.10331926455,321.42414313566,300.599810876871,348.769735807979,2,2
"iRep=477",284.062484758858,298.722896694412,284.864470501235,314.185294372344,289.127401426565,337.297326357674,2,2
"iRep=478",270.936091000776,285.596502936331,275.949472584733,305.270296455843,276.60192635395,324.771851285058,2,2
"iRep=479",283.31964336849,297.980055304045,292.061219129783,321.382043000892,298.529299051068,346.699223982176,2,2
"iRep=480",254.167576041923,268.827987977478,264.140883477653,293.461707348762,270.286450505908,318.456375437016,2,2
"iRep=481",260.922172226134,275.582584161689,271.123347193684,300.444171064793,277.195378248141,325.365303179249,2,2
"iRep=482",238.374865941219,253.035277876774,241.903615287198,271.224439158308,242.195625857868,290.365550788977,2,2
"iRep=483",273.134248037243,287.794659972798,282.586177762267,311.907001633376,282.977554672611,331.147479603719,2,2
"iRep=484",255.620751361359,270.281163296914,263.202716442809,292.523540313918,267.142027876617,315.311952807726,2,2
"iRep=485",250.506056578316,265.16646851387,259.541828053253,288.862651924362,261.712200386424,309.882125317532,2,2
"iRep=486",285.519409856361,300.179821791916,286.764770383553,316.085594254662,289.679056818082,337.84898174919,2,2
"iRep=487",249.350456712811,264.010868648366,255.706792089004,285.027615960113,264.731538074473,312.901463005582,2,2
"iRep=488",250.065610501339,264.726022436894,260.032478916231,289.353302787341,266.220408497206,314.390333428314,2,2
"iRep=489",257.448086452615,272.108498388169,263.466642417211,292.787466288321,270.28682222868,318.456747159789,2,2
"iRep=490",256.151071752992,270.811483688547,259.62300340369,288.943827274799,265.98538591075,314.155310841858,2,2
"iRep=491",236.086847166121,250.747259101676,245.986992019612,275.307815890721,253.589307595147,301.759232526255,2,2
"iRep=492",267.130912482667,281.791324418221,268.17641256018,297.497236431289,279.129955383317,327.299880314425,2,2
"iRep=493",268.773580080337,283.433992015892,280.024218354668,309.345042225777,287.83516059493,336.005085526038,2,2
"iRep=494",243.726876978198,258.387288913752,248.724756991696,278.045580862806,252.757160221818,300.927085152927,2,2
"iRep=495",260.463334743142,275.123746678696,262.844268922805,292.165092793914,262.565785816094,310.735710747202,2,2
"iRep=496",271.449982851629,286.110394787183,272.139371662485,301.460195533594,281.774723635302,329.944648566411,2,2
"iRep=497",291.112050803324,305.772462738878,301.721614576937,331.042438448047,294.473798166588,342.643723097697,2,2
"iRep=498",269.179131623828,283.839543559383,279.497849318436,308.818673189545,283.361845036192,331.531769967301,2,2
"iRep=499",252.058543406521,266.718955342075,257.293495207851,286.614319078961,266.432413485391,314.6023384165,2,2
"iRep=500",260.212394599493,274.872806535047,269.147434969934,298.468258841043,278.12712920379,326.297054134898,2,2
"iRep=501",265.21132153785,279.871733473404,273.561826226898,302.882650098007,275.921287034962,324.09121196607,2,2
"iRep=502",257.051275810037,271.711687745592,262.195251571075,291.516075442184,262.417600176484,310.587525107593,2,2
"iRep=503",272.165660605678,286.826072541232,276.808092601802,306.128916472911,278.026337363424,326.196262294532,2,2
"iRep=504",269.306107427877,283.966519363432,268.042056067766,297.362879938875,282.826544551623,330.996469482732,3,2
"iRep=505",277.840061054199,292.500472989754,288.240101638625,317.560925509735,299.343327975026,347.513252906134,2,2
"iRep=506",270.876332494217,285.536744429772,267.994819092946,297.315642964056,275.603004925293,323.772929856401,3,2
"iRep=507",237.435570209872,252.095982145427,241.650880727108,270.971704598217,232.875214064309,281.045138995418,4,2
"iRep=508",255.198946328773,269.859358264328,260.86178018473,290.182604055839,267.114915310776,315.284840241884,2,2
"iRep=509",267.503011669382,282.163423604937,274.914680060107,304.235503931216,286.624197741527,334.794122672635,2,2
"iRep=510",256.621698393431,271.282110328986,262.768714262365,292.089538133474,275.637491687385,323.807416618493,2,2
"iRep=511",272.518689660353,287.179101595908,278.62728752539,307.948111396499,276.044012300793,324.213937231901,2,2
"iRep=512",275.963256953092,290.623668888647,275.028798358163,304.349622229273,275.625544542945,323.795469474054,3,2
"iRep=513",276.849790096259,291.510202031813,281.88859136461,311.20941523572,293.28054303485,341.450467965958,2,2
"iRep=514",239.853063439367,254.513475374921,246.804708508705,276.125532379814,247.032687298413,295.202612229522,2,2
"iRep=515",259.217600583945,273.8780125195,267.854565341204,297.175389212313,270.228353994391,318.398278925499,2,2
"iRep=516",277.380261562752,292.040673498307,277.068226857765,306.389050728874,284.728329988234,332.898254919342,3,2
"iRep=517",284.399654871366,299.06006680692,289.623817625377,318.944641496486,301.698181702565,349.868106633674,2,2
"iRep=518",258.164965958956,272.825377894511,259.381308879785,288.702132750894,275.552949603529,323.722874534638,2,2
"iRep=519",282.055626961308,296.716038896862,290.359535818643,319.680359689752,293.377170895284,341.547095826392,2,2
"iRep=520",261.441806884799,276.102218820354,268.28824588642,297.609069757529,275.192621022959,323.362545954068,2,2
"iRep=521",258.367653049123,273.028064984678,266.559957121302,295.880780992412,278.990157768157,327.160082699265,2,2
"iRep=522",238.640608666164,253.301020601719,248.73926324527,278.06008711638,248.696159176119,296.866084107227,2,2
"iRep=523",277.720858394549,292.381270330104,285.489821030311,314.81064490142,298.686495469581,346.856420400689,2,2
"iRep=524",230.502243759392,245.162655694947,235.639657679601,264.96048155071,247.177929811812,295.34785474292,2,2
"iRep=525",280.161055460743,294.821467396297,290.218553930146,319.539377801255,286.952831714044,335.122756645152,2,2
"iRep=526",274.30059768314,288.961009618695,282.422084479576,311.742908350685,293.466968020054,341.636892951162,2,2
"iRep=527",252.233917142159,266.894329077714,251.055227108262,280.376050979372,255.220299022105,303.390223953214,3,2
"iRep=528",262.864469681463,277.524881617018,268.163270759687,297.484094630796,278.278591197983,326.448516129091,2,2
"iRep=529",242.953401429243,257.613813364798,241.53189405836,270.85271792947,247.322558468477,295.492483399585,3,2
"iRep=530",270.770433724344,285.430845659899,277.183123177668,306.503947048777,286.511072331369,334.680997262477,2,2
"iRep=531",255.216513504848,269.876925440403,256.960829258862,286.281653129971,273.398978637201,321.568903568309,2,2
"iRep=532",290.676249157783,305.336661093337,290.377663571353,319.698487442462,295.244751828932,343.414676760041,3,2
"iRep=533",264.037356717395,278.697768652949,273.251881752056,302.572705623166,285.77515748974,333.945082420848,2,2
